Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,2250,(1.0413182499835853e-08+1.5658248454323548e-08j),(0.012411542254360603+0.014347376601968331j),(-0.0019694361656342287-0.03531745258260411j),(-1.0280169603163192e-06+4.5617979198453316e-07j),(-0.022126687817678244-0.027865385989894187j),(0.014643563581239246+0.11466951779096979j),(1.604604729779187e-07+4.5024527693740725e-07j),(0.036567057568233856+0.03438942291450234j),(-0.01437492151287776-0.08965195699027297j),(2.271754329806828e-07-4.7043154731007373e-07j),(0.052729335618484356-0.0060726849569572115j),(-0.01397411841651968+0.011123984638169822j),(-6.207639215873334e-07-4.852802174619886e-07j),(-0.14029601872568553-0.02955001233620038j),(0.06223761326214908+0.028315830290880445j),(-2.7875432526532454e-07-3.1988631756292547e-07j),(0.1930416543652659+0.0069799957099825425j),(-0.21396848154739628+0.041395601259478366j),(3.694410533742792e-07-3.9277011630316134e-07j),(-0.20969147216590958+0.0863850304144844j),(0.5417074200635016-0.3225237216177581j),(1.9480874277520362e-07+6.021589990504483e-07j),(-0.8645801240106675+0.683656955499127j),(0.6696677057052389-0.6611607297120151j),(-2.603391205527915e-07-6.778217857495829e-07j),(-0.1117955510569115+0.18471759030191667j),(-0.054073782467175896+0.06947869214227625j),(-1.387453884116963e-06-5.665186874408848e-07j),(0.04173851287211014-0.15968467544764897j),(0.025929831440480382+0.039297078915775864j),(-1.2572722772387616e-06-5.965219050476406e-07j),(-0.0013850399755879275+0.10895355070567499j),(-0.02055671994800263-0.0719887687300921j),(-3.5355177742604537e-07+1.2487989207111239e-06j),(-0.0006185662351035487-0.06228270232738563j),(0.038444045882893435+0.06498669601386908j),(1.820238683812912e-06-3.2025160105295995e-07j),(-0.0025655516802256095+0.02242996726060096j),(-0.026979072995458674-0.04112937439441826j),(-1.7992842550689983e-06+3.321473094256464e-07j),(0.032877211469619895-0.0025835096114700494j),(0.01221282057822065+0.025353427545051793j),(7.378499363488317e-07+8.450439151250032e-08j),(-0.034200340875255926-0.002186963776535329j),(0.0034972611791583637-0.011021982403833414j),(-3.038007470055179e-07-3.4616578397545223e-07j),(0.03829339764543421+0.00587817622981361j),(-0.02170518767327131+0.010230640762556888j),(-1.0408956759949704e-06-5.585847681485061e-07j),(-0.03312625192683348-2.6758329225448976e-05j),(0.020368680209959654-0.008930485766291676j)
Y_N_c,2350,(0.0004516824920354868+6.729592202543979e-05j),(-0.00805240111761159+0.02098621192121986j),(-0.01855792013735124+0.040733116760755375j),(0.0007685134926455422-0.023004133624688995j),(0.035744885597461445+0.0178382621142437j),(0.014483120148386375-0.0021711338990570215j),(0.04674498439924662+0.06552528528992464j),(-0.027320306245348536-0.017295762621483027j),(-0.020249972627238575+0.02712253613950654j),(-0.07951557608509831-0.029743979526749106j),(0.022680642577515796+0.056908354618737j),(0.06436886252870219+0.03492395561824472j),(0.05410458770755594+0.037238402529846504j),(0.018959451761699646-0.013189080576197353j),(-0.12233886306086351-0.014827646159499644j),(0.0973632638469477+0.011185612879210754j),(0.0025877529789755365+0.017775230860404723j),(0.20238379221969266-0.015763571144161697j),(-0.21779893035860398+0.039449500990495136j),(-0.007309166391216549+0.03242177679741409j),(-0.19693384721400373+0.11688602064303455j),(0.5470583597731286-0.27757198779963943j),(0.02266163853959908+0.018620843649919946j),(-0.8001803001224085+0.7014060294818021j),(0.6503844040582476-0.6626318712677808j),(-0.006644884906474893+0.016363527120543158j),(-0.09904595719475787+0.2027639292444803j),(-0.05193880942513312+0.08510658711601157j),(0.0006997246341362284+0.014675307865107678j),(0.04161476161406124-0.15896914764261189j),(0.005589949897278512+0.05863038317828877j),(-0.00787159932093668+0.02302752727475022j),(-0.0032777964114982655+0.12920903245781717j),(-0.021578802515826747-0.05131924007488692j),(-0.001128439241071848+0.007433032713134135j),(-0.010921177425407092-0.05080288789475287j),(0.02021188341367445+0.07985482203804092j),(-0.00818101686180186+0.01690935515257783j),(-0.006774029164225676+0.0390943491667516j),(-0.029612728976715425-0.027427104898734955j),(-0.002373973629874589+0.002287397117122235j),(0.012684287730657658+0.010469930956559565j),(0.0026864427477670313+0.038764741090759905j),(-0.0027915792180510076+0.013032715773874772j),(-0.03397995075616041+0.01283985446080439j),(0.0011550888623490679-0.004921300787006907j),(-0.006884955288756904+0.008789912617771116j),(0.025826697905703414+0.015248792348140354j),(-0.023862879076467895+0.02348382901958828j),(0.0016687847187379615+0.014440608019292905j),(-0.031629806757597724+0.01253318806325851j)
Y_N_c,2450,(2.116448394390068e-05-0.0004935075889985643j),(0.0015436036488108138+0.016784105397685895j),(-0.014295555839477544+0.01193027602771321j),(-0.013344778040902158+0.0740719524055945j),(0.003496834289937408-0.012372204999603882j),(0.016883467821893046+0.041398659384882j),(0.02103124359485246+0.005148636136944066j),(0.023565880800406194+0.08703806046487322j),(0.01149233880453085+0.050530155929974736j),(0.01294408535764041+0.035859533729459776j),(-0.043154254064643065-0.016748137743165425j),(0.03278432760330793+0.017727746623960743j),(0.01906723079880373+0.04984172985528515j),(0.005790262078182723+0.029695104612027474j),(-0.029323656422091133+0.03915784279776904j),(-0.12998503779443404+0.038372282301260996j),(0.06578013033543577+0.039204020510274495j),(0.011774886868506683+0.046012836363355285j),(0.18120868884410224-0.011517967753710112j),(-0.21952069996455348+0.07997769415723259j),(0.0035066041186570546+0.039254161904180414j),(-0.20574535426273508+0.12408433020647845j),(0.5236876260600534-0.2936776756703706j),(-0.0030145288620756863+0.01219496668862156j),(-0.7817110221619508+0.7265203019664983j),(0.6077527215942959-0.636772385039047j),(-0.00394311224605739+0.03915358582983593j),(-0.07748791210240386+0.20977117620987323j),(-0.0410265021693149+0.09332655629422493j),(0.004083591628455138+0.015159703268954773j),(0.03963332200011875-0.1320038512147335j),(0.0180351679205489+0.06890463888528947j),(0.011998067055163738+0.025573141038479102j),(0.015474118633606565+0.13309099806962799j),(-0.011719506857260987-0.0475086098879256j),(0.00680795479989715+0.020361463547919793j),(0.0018893494834302752-0.03156174522241173j),(0.04124436459746513+0.08770436524489882j),(0.017255796390477186+0.02557369994554185j),(0.011037650951909957+0.04749014065050149j),(-0.02147682056685353-0.024416562824336407j),(0.00896982869654111+0.023705135776913147j),(0.02991876900803723+0.02277850505202017j),(0.02627067805933119+0.04864762720173951j),(0.016695468312699316+0.025193771261188186j),(-0.021058248298333984+0.021650983118268186j),(0.013502210108349144+0.0063174964531512775j),(0.007890976431802173+0.0268000534108892j),(0.044686538503752926+0.025918385421631066j),(-0.004109563197186273+0.03590653762057218j),(0.014970475287132554+0.022586137176686737j)
Y_N_c,2550,(-1.5084303688041437e-08-8.252509778025886e-09j),(-0.006986165332960636-0.018514395223153384j),(0.007282880217253084+0.022199799446797213j),(6.290214998608852e-07-7.204328642590025e-07j),(0.008107299890774008+0.039793650162873506j),(-0.00614671731848938-0.0808199093237224j),(-1.930055863853253e-07-2.721776110632625e-07j),(-0.0267914820121815-0.051515559592918085j),(0.01325896763594773+0.06533516751390513j),(-3.823607774766962e-07+1.5616715402874488e-07j),(-0.024262891502634193+0.021392805987091503j),(-0.033883211316510904-0.017679805859073746j),(2.1964886639486807e-07+2.5560826282730507e-07j),(0.06133312158379599+0.046012238083004114j),(0.0367526571192166-0.013657084180841567j),(1.8585372330803395e-07+7.504505614737323e-07j),(-0.10982126546919992-0.051532156437004525j),(0.062028595558615125-0.004715114854813834j),(-4.5744380203971523e-07-1.8875283748863048e-07j),(0.17564751827235872-0.03189149038918537j),(-0.20585447801377463+0.06862790296105503j),(3.8889432331933713e-07-4.997580368338535e-07j),(-0.18316323625721848+0.10900153547312458j),(0.5018075104523397-0.32522018646144074j),(-4.321218644147928e-08+6.94010636319943e-07j),(-0.7264244794635919+0.7015548978340589j),(0.5769367491991764-0.6759504316763535j),(1.402563308851576e-06-3.699352201719539e-07j),(-0.08459648067467898+0.17492423738528998j),(-0.06357811732017372+0.07732829763256532j),(3.181325480271797e-07+9.713874453878416e-07j),(0.027822279119668322-0.1518553398691045j),(0.010856136376419209+0.03971471298845303j),(9.386543049873621e-07-5.947588676842254e-07j),(-0.0024033712289933534+0.11188843478117823j),(-0.026914869130925046-0.06604661685462998j),(-1.0692299706054722e-06-2.3753041607036621e-07j),(-0.008755471653147424-0.05876362258572578j),(0.028222274924502803+0.058298671983621896j),(1.991831725942164e-06+2.925850807664158e-08j),(-0.014110897364597898+0.027280714327748j),(-0.02592915299466753-0.04121588288710203j),(-3.5602841482717464e-07+5.650524256578215e-07j),(0.019429274915125024-0.005156308834149919j),(0.012769831564109282+0.020007719478837425j),(-2.7333799360089476e-07+6.313470815916273e-07j),(-0.03264362931783471-0.003185727817412826j),(0.007032990467230416-0.015797707347375005j),(2.7866840977372896e-07+5.504062294415045e-07j),(0.03368064715695498-0.004289008013448808j),(-0.01319724512956658+0.00992334707257756j)
Y_N_c,2650,(-0.0004603178653975693+0.00013705621608390797j),(0.011708373842253332-0.02037680360872983j),(0.02350778817187211-0.0461828846044044j),(0.010823569962554779-0.025262909246923412j),(-0.03695269876781086-0.04540757774726572j),(-0.008895054181568525-0.01774736967743249j),(-0.04621628558175203-0.07423521587573276j),(0.029443328668091257-5.696167568944137e-05j),(0.002066298081538239-0.0772673574287098j),(0.07017558447939617+0.021110177186624536j),(0.0033036518376931903-0.07460003822431939j),(-0.0178868855644359-0.03588509315888107j),(-0.049915308631578045-0.08822029193544953j),(-0.015620738105666589-0.025957411847216238j),(0.05244974395049393-0.005489381361395129j),(-0.017432185453665056-0.040340185172264995j),(-0.002598983518204304-0.017757748009416752j),(-0.13739462912911596-0.04624062479922374j),(0.07390731586392478+0.0021807726456097264j),(0.018031276939548008-0.04885483931623684j),(0.17120694901331965-0.0744879319904154j),(-0.20175136915064149+0.006777702636663316j),(-0.017248992262761872-0.039758445442806774j),(-0.18765369912846203+0.07973199722611105j),(0.4682500444987006-0.3664566477803899j),(0.00031768240749242317-0.038020572282197844j),(-0.7030809195835201+0.6622161535278894j),(0.5390908839411372-0.7001100272645961j),(-0.00026950586296018396-0.030558121304903044j),(-0.08135943101440653+0.15426364341108256j),(-0.03939863049111014+0.03345514342433169j),(0.006694485560366354-0.04134765185251122j),(0.02605355125291762-0.1868001902456155j),(0.010239267065876707+0.00013719427652732295j),(0.0016335140789317422-0.028099525262442613j),(0.006777783778084384+0.07726511782694155j),(-0.014993063063810465-0.10053318498587865j),(0.0030318892266466505-0.03272172829174209j),(-0.010060512787401249-0.09080620163711936j),(0.030779489515869708+0.02649135155330978j),(0.004789889783672855-0.019884971761618006j),(0.0018554761666690852-0.006785587128356714j),(-0.02056452480035116-0.07036773399957955j),(-0.0019321523748246127-0.028630878969839405j),(0.017334738028867036-0.03561636724243454j),(0.014798763261356557-0.0013718302124864187j),(0.003164307298626313-0.02282951827787501j),(-0.025289294267028375-0.0273849330020615j),(0.004276806217629251-0.04093504798834726j),(-0.003862539491490018-0.0261918331074596j),(0.030476475367202816-0.028209714774197557j)
Y_N_c,2750,(0.00015134759494569934+0.0002153055260729096j),(-7.14855424590536e-05+0.0037888008360535412j),(0.0049919499213947225+0.004602731666222972j),(0.0130972767994445-0.027256861412018375j),(0.012168217803655481+0.022605846537112912j),(-0.013670839773697117+0.01903915219314079j),(0.0037708337785489453+0.02870331533064281j),(-0.009115471366706939-0.03732660506873898j),(0.01177495672260866-0.022164734795169592j),(-0.03857313120610056-0.03638785704145587j),(0.036011579824414996+0.05140875263543901j),(-0.034317798996611394+0.002259699459543468j),(0.02296957715499237+0.02187900063215082j),(-0.030576637294789592-0.02574177586247398j),(0.025878435737797457+0.0024194320409250667j),(0.0819408736282996+0.00519177921843912j),(0.015295024051757262+0.0016619909902465537j),(0.012493035788588742-0.01587125734011375j),(-0.11806357268803797-0.019440247737010072j),(0.07617244391918813+0.003923991868057211j),(-0.0026383721703162766-0.021583574396431833j),(0.1772017128303748-0.022675793121285346j),(-0.203426066021871+0.06365325725781247j),(0.005640719602055218+0.01719214424537703j),(-0.15595423329004537+0.11234633675114776j),(0.4592839666283169-0.3409503911579075j),(0.012207427182287114-0.0057026824368838665j),(-0.6756089732127032+0.6965778121344184j),(0.5153009346116341-0.6602679550737971j),(0.00873860762303793+0.0030212559773493022j),(-0.07729269487260651+0.1749188697160441j),(-0.043078809627273965+0.0664532533824102j),(-0.007046813442859075+0.0012157466400915125j),(0.016139156329743547-0.14510120542627375j),(0.009990529062330854+0.03776771561346335j),(0.0028844577947608656+0.003758539492549111j),(0.0020203036157221653+0.10084492984939945j),(-0.02602101576498334-0.06495655564254725j),(-0.009393415869486924-0.0009109738194382475j),(-0.016973615325613246-0.057711071829798254j),(0.03354716741377591+0.059169030901748264j),(-0.003307950025888178-0.0007562681011315355j),(-0.006982927300407075+0.019552517760344022j),(-0.033354165079287554-0.04189767927048965j),(-0.00876503040437274-0.0017658541320437287j),(0.014609330564179181-0.009033014551649126j),(0.011655913363198671+0.02244448993343484j),(-0.0035736670964545327-0.006602425598419903j),(-0.032990523687931074-0.004093980212856237j),(-0.0036120195602861224-0.018538127809918963j),(-0.0074472412102160965-0.0017767664148659675j)
Y_N_c,2850,(1.7822216864212478e-08+1.7010096617706068e-09j),(-4.230680159504308e-05+0.015915894720653283j),(-0.011362990463370014-0.010200787780936417j),(-2.436609847933509e-07+8.695557436338011e-07j),(0.004051840379044961-0.03289398590337214j),(0.009679225288905888+0.03964963690826902j),(2.7872989779843e-07+9.324860793185262e-08j),(0.005173749467275359+0.03793876862089656j),(-0.017446297555151122-0.030766867371099675j),(3.010624753179412e-07+2.133353180558149e-07j),(0.013099730096435497-0.021005008880013127j),(0.05267393160024954+0.02388641364734768j),(-8.883194136455578e-08+2.215351791120868e-07j),(-0.001367997389085213-0.03249934318526658j),(-0.0701406448439912-0.020131388302364616j),(5.402846796512525e-08-9.88375354985547e-07j),(0.03213659237467356+0.04615471287350741j),(0.008216825237789986+0.016541789901103093j),(1.7689170621895917e-07+6.514275363301672e-07j),(-0.1212749376415709+0.001164957315737597j),(0.08004626925575829+0.0015468105574159528j),(-6.612871979912421e-07-6.893531643342022e-08j),(0.17252836716795447-0.043534074836026365j),(-0.20029317348207995+0.05657160582525594j),(3.356892653411892e-07-4.604010813049096e-07j),(-0.1783604724821493+0.10886303065006037j),(0.43071499174905215-0.33229193464487455j),(-1.4979863842298867e-06+1.016378811443324e-06j),(-0.6444723946358593+0.6998736711233595j),(0.5054905142107581-0.6648611981384966j),(6.309849148616817e-07-6.190567573916052e-07j),(-0.06979986280802372+0.1716510900070572j),(-0.03677549471435178+0.06492351997145894j),(-9.803195466959559e-07-3.111111938315092e-07j),(0.02499579256978754-0.1518987300183624j),(0.013483851461236183+0.031606465994969926j),(-1.6743896539457307e-07+3.71306931910785e-07j),(0.006507786403269638+0.09978493711398276j),(-0.018482294724901024-0.06012889189197767j),(-1.5901304528579238e-06-3.1227524481234414e-07j),(-0.0027701011538270835-0.06217680202662775j),(0.03031179660697788+0.055493316722140446j),(1.362134604705991e-07-1.0777460490016216e-06j),(0.0011835666387258349+0.023490774451646206j),(-0.02618909439284742-0.03431399500300458j),(9.072104857445368e-07-4.098800758389168e-07j),(0.017686086438788926-0.005389569756069815j),(0.011271306334147139+0.02533371064990675j),(4.835018871802726e-07-7.11809576029866e-08j),(-0.02670514998827314+0.007303514709286857j),(-0.00012659650175142131-0.012304295629777372j)
Y_N_c,2950,(0.00040646384885242604-0.00017632625825675995j),(-0.013139158429769697+0.012794604383438065j),(-0.02522686616764802+0.03603590731023696j),(-0.031983654086033035+0.03993378689556494j),(0.019163088620351824+0.053360540102951555j),(-0.007108360549234647+0.025196725479551197j),(0.03425228299364394+0.06499573818917266j),(-0.025589805887248032+0.009480810744045274j),(-0.008061369973354368+0.08795232492635766j),(-0.04833220234605986-0.009403336169370122j),(-0.027591585281326523+0.056586063569081115j),(-0.010973960477397663+0.02200217389344942j),(0.009973293846885306+0.08614550704044603j),(-0.0039545509015552795+0.046293888540397j),(-0.015567866487024769+0.0289354254695534j),(-0.031317193737376056+0.03833454394776231j),(0.004911306022759135+0.010302662538227033j),(0.06232182881827865+0.060482674040703226j),(0.0008142184891940503+0.002403826370256768j),(-0.02777526454581664+0.03838277110483121j),(-0.1279711662777638+0.03488875540315293j),(0.05164418760311816+0.044150520688360353j),(-0.00029358662253554734+0.042662994683393955j),(0.15749028713701865-0.014117079475620818j),(-0.2001376317855731+0.11350545526759297j),(-0.0024616689740509807+0.04512758046904587j),(-0.1693673589503022+0.15590439156434718j),(0.42482122302174674-0.30257196377407825j),(-0.005452624077230846+0.03212884766296807j),(-0.6224749342819903+0.7223368663523053j),(0.4570345839097788-0.6148979723555492j),(-0.01266433228911543+0.04264252232111647j),(-0.07137026864854998+0.2069329499449944j),(-0.0423805798419635+0.10673818914630087j),(-0.010086743336996943+0.03525515659790455j),(0.009089955404756017-0.10941583069955918j),(0.0005811365409344807+0.07381147857869577j),(-0.005514771858005132+0.0367788985110797j),(0.004712086038633094+0.13580801673195383j),(-0.027659599659723925-0.02395807893629087j),(-0.012741427929521338+0.02551325880741484j),(-0.019939510936726176-0.02092998657040108j),(0.021656257803373505+0.08843149592985788j),(-0.0026886145987771344+0.03338125976377729j),(-0.0032527889987579856+0.056785636019345685j),(-0.03426044694355454-0.007682802769706282j),(-0.005803842479616114+0.027184083807642936j),(0.008941376355038933+0.02421992759202014j),(0.010557837803898542+0.053081121660984276j),(-0.0013469255008320465+0.027670497054736974j),(-0.02863883638099648+0.03303678465330798j)
Y_N_c,3050,(-0.00026190796461957104-6.446557776616416e-05j),(0.004728556936717064-0.015654062680340874j),(0.0073088280951932195-0.011182207109158425j),(0.0077508340431372055-0.006453141854960681j),(-0.01693085965549935-0.03169019528619401j),(0.02874416826330945-0.05231160120194229j),(-0.010628435447345668-0.04717581260403771j),(0.013342464480813384-0.003922775952816148j),(-0.014266733354168554-0.011397605087854019j),(0.0436091914633326+0.033100365623598985j),(-0.015598640855444669-0.0543847900137829j),(0.03386908382976157-0.010689559132696074j),(-0.01031199424956944-0.06528949125289164j),(0.03499237038129922+0.018606039090068582j),(-0.0013399255145783073-0.028623473177987416j),(-0.03314361291237304-0.027023257090556998j),(-0.03155286637343589-0.04095032859698085j),(-0.019112838762496993-0.0164786635539331j),(0.05717585753142207+0.02461444979844389j),(0.011552299200505805-0.02057374118314244j),(0.005239413737244502+0.0079590203684015j),(-0.10608207344790177-0.039744427631401506j),(0.08135607213855707-0.018349016382482885j),(0.0060069144277646895-0.03223143130275383j),(0.1489315683818144-0.07774146348245642j),(-0.1809238397794916+0.05862865065314964j),(-0.004230999255857678-0.022380828971083837j),(-0.15191102398170403+0.09845401244133828j),(0.4126670279421828-0.3625923147791422j),(-0.010841648122962505-0.01785921159637753j),(-0.5776685857824142+0.6705569583632113j),(0.4501045570708887-0.6637760886166149j),(0.010440070047098578-0.019020316014419805j),(-0.05176158548595424+0.1423762637542234j),(-0.03148168053306797+0.047534528435911445j),(-0.0004610388175839697-0.022473922803402248j),(0.021863677238291315-0.15769224599279236j),(0.017532624744348246+0.015459651542544939j),(0.009268084056119768-0.018434252334514265j),(0.018249400844003595+0.07965929124588787j),(-0.024105962888957746-0.07513634002709471j),(0.006025532621787874-0.01658808067648891j),(-0.0047725149571174845-0.06777266416898095j),(0.03771694297771919+0.03849047728467723j),(0.008938669048553616-0.0164898405577844j),(0.005293049501664236+0.01048072138190922j),(-0.025057340411393-0.05169305231678996j),(0.006414106537645903-0.00970255244279037j),(0.01965329583814926-0.018450214539156757j),(0.021358231706867806+0.009855639472202868j),(0.007335510173314793-0.014294951168698822j)
Y_N_c,3150,(-1.8108120495059713e-08+3.1105640172388754e-09j),(0.0047470308451469136-0.008703090148771284j),(0.014138614786134943+0.0012940845001984972j),(-7.135465912792003e-08-8.265135255747442e-07j),(-0.006852635618657238+0.01862086107162294j),(-0.02086894048321983-0.01041666242171346j),(-3.9361581583171707e-07+2.5333692756480786e-08j),(0.00418122682277601-0.008944496143724338j),(0.028357792036762624+0.0057180919210601915j),(-1.7666044503401893e-08-4.4900550466452283e-07j),(-0.0015926462760493085+0.010513806168782508j),(-0.053263269556480426-0.02688240798314996j),(3.0107455444045987e-07-5.159772966938993e-07j),(-0.028997888951034684+0.004676245183630836j),(0.057780774865466504+0.04343292932347986j),(-3.471859379501129e-07+9.552577578047539e-07j),(0.01050893283972178-0.01005478042019679j),(-0.025648824967150548-0.033360803372393555j),(2.8804959524592596e-07-7.396398607760283e-07j),(0.06925595308655844+0.004564412402451142j),(-0.007376532825456356-0.018704191339803326j),(3.541282879599942e-07+6.335063387243396e-07j),(-0.13036048262622876-0.008920275579101793j),(0.0710775964972306+0.01334497366949268j),(-4.773523182547762e-07+4.342929745073027e-08j),(0.15985590137629957-0.04882985623469065j),(-0.16824777920804734+0.07636027635143508j),(1.5119078448229786e-06-1.2341214604207146e-06j),(-0.14386870774768382+0.1161096096875584j),(0.38474886511352935-0.33762140509193383j),(-1.0040066964740816e-06-1.4165716513042703e-07j),(-0.5572315976170412+0.6811671835575682j),(0.4186119395780542-0.6365728238920269j),(4.536535792451773e-07+1.0289711119946726e-06j),(-0.06140932558155216+0.16818831788140043j),(-0.033470058506758146+0.07187343991559128j),(1.2435713359370793e-06+1.0401791470404177e-07j),(0.013041124671953529-0.13415971127774454j),(0.007897103897361483+0.03015570689237646j),(9.099044504198916e-07+2.4452412848372915e-07j),(0.007387513523048755+0.10237577821492799j),(-0.023432729980056556-0.05683275960957217j),(-8.381780927837358e-08+1.2802090055428634e-06j),(-0.017237514211321015-0.05411162000486816j),(0.029825125416383796+0.04832923368420544j),(-1.161935681558551e-06-2.3397066094153915e-07j),(0.0009292217643579207+0.02421466690670797j),(-0.02620663827254275-0.03876957082417967j),(-8.169359628787471e-07-7.02007128436335e-07j),(0.0121769977299728-0.013404899791287991j),(0.015937391382021073+0.01916779238617775j)
Y_N_c,3250,(-0.00029704799529508316+0.00014254817617704321j),(0.010198997033730988-0.003546564659057891j),(0.019518340859592486-0.019348503358003612j),(0.040145743189617236-0.028597734419314114j),(0.0006428759574398403-0.04120513593955859j),(0.01905058491801945-0.015662248282937614j),(-0.02250642755857432-0.04493335353299346j),(0.01830443455547877-0.016756431687426684j),(0.01256632833201829-0.06730358331808968j),(0.025319726136142456-0.00456248918497344j),(0.030741531650988845-0.0228727016955644j),(0.021364986013104444-0.0043609263149541316j),(0.0159375132051299-0.044817784462862616j),(0.02525017167875112-0.043638561894104935j),(0.003514542205919664-0.039941244843241325j),(0.05285126574106775-0.020279714958026614j),(-0.01054892031072953-0.0053375222674586775j),(-0.007210707632635434-0.038436795099531934j),(-0.03093118663342668-0.02081460012078249j),(0.022237349467148376-0.01446713914712632j),(0.07709731462755862-0.010037701040901865j),(0.027617500646992314-0.021050978686184822j),(0.015625629506517844-0.027659716250382653j),(-0.10265731057932423-0.02188187582063608j),(0.09777443944966131-0.03370069955765431j),(0.006177654319064878-0.03973783133176178j),(0.1643231213902001-0.08792647226351538j),(-0.172419054258692+0.048716749709993803j),(0.007603102662450381-0.023174832885012618j),(-0.1244001328792955+0.09478017532752739j),(0.38847400310123-0.3681778402356387j),(0.01562727203317019-0.02977898665437537j),(-0.5250016878611543+0.6494705331620798j),(0.4136363972696738-0.66032606001958j),(0.017504313940370726-0.02878625417145403j),(-0.03973092012275098+0.13322489554804198j),(-0.016774139494455505+0.03311104429656555j),(0.008751414383333302-0.03013669950062886j),(0.019170497559244527-0.1628759106000585j),(0.021380039883550306+0.001850502704217257j),(0.01826860351644133-0.020306115852889366j),(0.024725973013259902+0.06627327748939862j),(-0.011596103211634429-0.08278034908932647j),(0.008865379860940475-0.02675119041180802j),(-0.006890159833707589-0.07837917160988714j),(0.043534032177407304+0.02624055366094993j),(0.009316582499391372-0.02227613428953722j),(0.012251704088266991-0.0017069212049972372j),(-0.020203212020688605-0.060092048958828276j),(0.006771551577649265-0.019970872685241923j),(0.019427221701486107-0.03231759849658224j)
Y_N_c,3350,(0.00029649546968992186+1.0089282777626718e-05j),(-0.010842314346911642+0.017899884994084254j),(-0.016467027209083825+0.008727898781164258j),(-0.029794715008115098+0.015474141731618086j),(0.011557650964427282+0.03467194187662453j),(-0.04254240356728259+0.05426606015838051j),(0.008846101972279162+0.05008067795965372j),(-0.024180456427389634+0.023762279218811386j),(0.00033583964008448546+0.03204142058208379j),(-0.0363607022016946-0.02437713574793776j),(0.0029036847468452364+0.03944521001209621j),(-0.02781324430823919+0.01097109696516107j),(-0.017703622632255146+0.06315581604692386j),(-0.032529087904956774-0.008599175371491562j),(-0.026528554174396396+0.029581324188830666j),(-0.006489021166460703+0.028558011355916034j),(0.016299481864447133+0.05347122273483455j),(0.008745990093157059+0.03902878986338212j),(-0.012895504855958471-0.010708320884375103j),(-0.05208378192048968+0.005270753367045579j),(-0.007352458894593215+0.0008134521949916052j),(0.03013618352337026+0.04819964056227621j),(-0.01543307498261911+0.017318097540778565j),(-0.019574441057436196+0.02829262429019223j),(-0.1250421468090201+0.04048331401958894j),(0.057811999072991664+0.01758422184741777j),(-0.013445749748653346+0.03404979050566614j),(0.13836543931619333-0.03293459971094105j),(-0.18460478289598373+0.10882812521843668j),(0.005032702820851469+0.02464159453140674j),(-0.1526935114254447+0.13939694395478125j),(0.3487563934633371-0.31549010523503407j),(-0.01581532058380311+0.02385230535938617j),(-0.5300359505597231+0.7016957038028951j),(0.37377125812945655-0.5995949889604693j),(-0.008712750463965382+0.028531145000946327j),(-0.06457765664316753+0.18335430597581498j),(-0.04226150602386691+0.08905148735244528j),(-0.0140978032185224+0.02737634346111495j),(-0.005992093216095354-0.10669645773995722j),(0.0062286845117814765+0.05108573420606329j),(-0.012549147640367039+0.023649313593924186j),(0.00017548410451388718+0.11211967839042132j),(-0.035091579668891155-0.03170266895303331j),(-0.013811390835253063+0.024492229394849536j),(-0.026441606940742754-0.03193293127370309j),(0.023490767147696445+0.07120399536520025j),(-0.013053998702590492+0.0175780263171693j),(-0.006700869707607804+0.042062253600902946j),(-0.03976972355860534-0.014332025219085316j),(-0.011667271774675442+0.02147657661585787j)
