Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,2450,(-0.0037402374407320958-0.0015592169933480399j),(-0.003759239669813468-0.024547134684524515j),(0.013295001745128902+0.060440386160216464j),(-0.04798415709653902-0.10814720828425624j),(-0.008301773219462308+0.05705861268598126j),(-0.03871427820149524-0.05800258306304808j),(-0.09738981838560108-0.005995335394611941j),(0.07153491263238582-0.04623397844393215j),(-0.09802451709598534+0.010443131583108134j),(0.039392015951621784-0.018926543396573577j),(0.00562931074777998-0.005733665477870853j),(-0.04112647530103191+0.0604618248924361j),(-0.019597562276764218-0.11040485194456649j),(-0.025955392742729316+0.11961476691227196j),(-0.01986605050014185-0.11237333298632067j),(-0.04961488077469237+0.007030094233028983j),(0.09865832505862734+0.07284619959719293j),(-0.14263101996727423-0.1192803151408868j),(0.15090898993384108+0.09284610094993118j),(-0.0744182062102702-0.04299112228122262j),(-0.14504532520191096+0.02541153423440729j),(0.3470697066500272-0.13384240900490746j),(-0.5254137690374886+0.3009193725686555j),(0.5543164425723461-0.5262376557923487j),(-0.4444675311876404+0.6818722194825009j),(0.26042199588460857-0.7000685914452642j),(-0.08893421078725619+0.5658801493242732j),(-0.041943943863739314-0.32934463376113154j),(0.043555204791149424+0.07627251164094492j),(0.009535225397666956+0.08339615016540312j),(-0.09316828838940161-0.11811587827216623j),(0.13689684975350289+0.07346743230357479j),(-0.09936205316587765-0.009883257661902092j),(0.014315541529443226-0.019865454560260447j),(0.05484544514247159+0.0019127292571761885j),(-0.08547302587251601+0.02044387461620826j),(0.0678459576100645-0.043792185140842904j),(-0.016696202858300552+0.02845596236137594j),(-0.009055452407122888+0.008507856574480712j),(0.023101012185311964-0.047080803607030965j),(-0.009707080866791708+0.058488384118033226j),(-0.006669477500009495-0.03769969151892682j),(0.013276539077209337-0.007033425410299967j),(0.004580652504525518+0.0412500194673182j),(-0.019756214998404326-0.03454234476470749j),(0.03939205198075773+0.012766543794984493j),(-0.030101476298610014+0.012493113876055487j),(0.00040817809938073057-0.015117581412106314j),(0.029085017537626327+0.001277783475214081j),(-0.03380346618115303+0.009372375471352985j),(0.028950660972858686-0.014939950581984128j)
Y_N_c,2550,(-0.0006778232188552957+0.00034566673908536334j),(0.008356388812034056+0.0319045171908386j),(0.0001343306003334585-0.07752791753413076j),(0.02173167292698247+0.08993438987061352j),(0.012614077354530913-0.09979817928115294j),(0.07398059488709949+0.047993553135943605j),(0.04081800910576372-0.017677623504689703j),(-0.0036397039453307+0.013219182242844593j),(0.0651373805172838-0.008487531791710336j),(-0.04889243045088025+0.03478240843813506j),(0.04102349167383755-0.026477384971639005j),(-0.008807551781395855-0.018474543512071593j),(0.0405666797759867+0.06405480670782901j),(0.0366325371477335-0.13504951482726124j),(0.016659161645485056+0.1407339618491765j),(0.0271755862077015-0.07696584754247314j),(-0.024476599672033802-0.010571723726639282j),(0.06289444801766347+0.0930816016514041j),(-0.1374095333754281-0.11839986073436068j),(0.16808508369823294+0.07361836010899832j),(-0.05481669253739552-0.03213436220244939j),(-0.10349498832648867+0.032643574588308584j),(0.33309220655188865-0.12309778700526026j),(-0.48585946411493747+0.3144461047012663j),(0.5178935347563992-0.5217719614873146j),(-0.4368806564057376+0.663611220983622j),(0.2683632491241219-0.6741570049191785j),(-0.06034149400427008+0.5326741022627998j),(-0.04502853500581928-0.3072489695411915j),(0.06572650952089659+0.08997265698825996j),(0.01930382813013661+0.05759445908548798j),(-0.1169980028532061-0.1005106636166873j),(0.1381964232694054+0.07059688768642822j),(-0.08829200732603976-0.01816667595191543j),(0.007002895146179281-0.013261851612964025j),(0.06309500344132538+0.00779199775226733j),(-0.091978478842189+0.02523081298643765j),(0.0589806080455897-0.0412450208880666j),(-0.024761040961116795+0.029647287014240273j),(-0.02203636460927305+0.006163042325819104j),(0.02910188600227301-0.041669449817928j),(-0.011666248131620696+0.05032560143690805j),(-0.015171892336194578-0.030471759258871686j),(0.015855777242133468+0.0006861331620551022j),(-0.0004263478603948167+0.022309771494132564j),(-0.03751306737984739-0.02613096777540676j),(0.04399733824881022+0.016821986953355992j),(-0.024395028515941046+0.0022224041470090654j),(-0.013402765751400529-0.009290326009943471j),(0.029916019220044658+0.00800587131754338j),(-0.044311848321866305+0.009463928760501852j)
Y_N_c,2650,(0.00249307318552721+0.0033093834836448073j),(-0.008816312233632068-0.02593889082513143j),(-0.011782475423101266+0.05924099459678305j),(-0.004994132533100369-0.026820442833005977j),(-0.020881713319172827+0.09858813482214106j),(-0.07891903259107863-0.0254006355596992j),(0.009930520063297355+0.054812313643069085j),(-0.06416708394973497-0.0018517860811018902j),(-0.014357905591826692+0.021153971537854047j),(0.04066354204645205-0.033054031243500565j),(-0.07130721685453634+0.028755039211333086j),(0.05944274167283175-0.0011993828838876806j),(-0.05906709389836891-0.007349226936626412j),(-0.030045983093190516+0.09918338028057228j),(-0.007302325999666091-0.10283436772738416j),(-0.020172782877864608+0.10783538698379189j),(-0.01924566903388845-0.05888794105704434j),(0.003807493545864602-0.013969931659508956j),(0.07584507782536976+0.08611673581920261j),(-0.16202724724460182-0.08443644814215887j),(0.15404813013538268+0.08128935615774499j),(-0.08895009514848783-0.019727832924841232j),(-0.10780860107190993+0.03684555976580088j),(0.3122587418032693-0.13259388206990655j),(-0.4662035681737398+0.3077008693783893j),(0.5148842539626672-0.5026644138227024j),(-0.42662610851382965+0.6439719643150505j),(0.2233819388667456-0.644272191788447j),(-0.05094506376730304+0.5312464703429436j),(-0.059346578818339844-0.3239912116311489j),(0.04345242067529302+0.09647071826540354j),(0.04151078980517822+0.056794868706052194j),(-0.10523444693333134-0.10455439527099517j),(0.11999470357631181+0.07651588252553594j),(-0.0785606465570791-0.009372025380349262j),(0.0017839458075006222-0.013743867324752343j),(0.06563564562251076+0.004699899876905368j),(-0.07951726459153936+0.026962748914387425j),(0.06328553301469735-0.04281539090187858j),(-0.00853163719556889+0.03556064913561427j),(-0.023927340750431767+0.004010742343669549j),(0.02440080072090412-0.03463516406748179j),(-0.0021445378368148797+0.05512945030182346j),(-0.012318139856528503-0.046323082885119056j),(0.01244552830408383+0.008726479161160258j),(0.016958048014490534+0.024386883635364027j),(-0.029715143272096886-0.03730308658175404j),(0.03242503108649718+0.019820665688377204j),(-0.010706630093465445+0.005933293700493839j),(-0.007424727929857454-0.01481207290627147j),(0.03731296199289971+0.0026603188540768093j)
Y_N_c,2750,(-0.000911474607926-0.005442616099305959j),(0.010011025515380976+0.010060968919997457j),(0.006356013949162234-0.019967781448364245j),(0.013733187090437339-0.0419452753941534j),(0.013243363458887294-0.06149769713334941j),(0.05993154688416624-0.007848717689696869j),(-0.03533841259153711-0.08360491062290319j),(0.097642387821047+0.008474333851419413j),(-0.026870589958509522-0.04345781863500165j),(-0.016317569000541286+0.023674367644466676j),(0.06777239489046928-0.01389507539498344j),(-0.08323043405895256+0.0002921929279164348j),(0.06763428318475927-0.037898776763376295j),(-0.003286010830709691-0.04179495951374184j),(0.016286982486413276+0.028639843331181827j),(0.011337996472270375-0.09491698452904598j),(0.026123633034188836+0.09896125610204029j),(-0.02241141689301199-0.06809629537125747j),(-0.020398536073823168-0.01177948762709733j),(0.09941357495571004+0.0511576715723861j),(-0.15181430786002964-0.11120829430619154j),(0.17723795039161735+0.05030011915656461j),(-0.06799324262773661-0.03390739332083729j),(-0.10239182879418257+0.031607400314082955j),(0.30816325004400164-0.12259157241997952j),(-0.46113660376922694+0.29169704093991455j),(0.48921112186094023-0.5020997480292054j),(-0.3815271274400528+0.6249662819201454j),(0.21588545479781274-0.6606644237248716j),(-0.04509874200209099+0.5337858960100211j),(-0.04306310973608122-0.3075597698782383j),(0.038468668179704305+0.08185527548019708j),(0.021764148295570572+0.05955454111447386j),(-0.08923807288066535-0.10674997875500669j),(0.11751705429551527+0.055453140423442765j),(-0.07455229423024676-0.01736594697691766j),(0.004658203963145959-0.01379033448831828j),(0.0574722773074159-0.0018911037351038232j),(-0.07792892825928044+0.027992916932721684j),(0.05156375948974669-0.05127346948338144j),(-0.00866780847866218+0.03063580809695412j),(-0.015495221437262126+0.0006172554830184045j),(0.022425811239119596-0.04947949046128701j),(-0.009447223634398462+0.06823049241413698j),(-0.0069391817964394725-0.04069220268139779j),(0.006526905640376436-0.0017578294841983427j),(0.00041653836525156265+0.031230233779762355j),(-0.02023295297797101-0.03354811407118416j),(0.028207894603471256+0.008677205717544982j),(-0.018415309491014373+0.004002402166719812j),(-0.01041802214849166-0.007072268196964668j)
Y_N_c,2850,(-0.001140679459113614+0.004066007336200816j),(-0.013551962110687602+0.007356797396581773j),(0.01601784921561684-0.016798546808174476j),(-0.03611002572768675+0.07844509658451898j),(0.015507478108566326+0.013728715886206817j),(-0.030200698922742148+0.042062944156582294j),(0.03705460071085527+0.08379741640748785j),(-0.08441832357041124-0.014451054005635415j),(0.043524330262731184+0.05827841233952988j),(-0.013333757310402743-0.01591516457012435j),(-0.033917422492424416+0.002079031038260176j),(0.07065473757861224+0.003926435315942486j),(-0.05853270753623175+0.06064280183853756j),(0.05036207520731881-0.005503565130285564j),(-0.04295427653239233+0.03823509201087797j),(0.0101892170105687+0.05506902419267027j),(-0.013899033550347249-0.09229772090290089j),(0.0020803940972448287+0.10625599919927906j),(-0.0007939290078735305-0.06333435512191211j),(-0.031111782543926193+0.014304368629439786j),(0.0920155155057592+0.08662170493665489j),(-0.1623066149236202-0.06975032588242114j),(0.14874175634182726+0.06634948794693947j),(-0.06694029032856365-0.013572709441974156j),(-0.10885908208819395+0.019523272250179458j),(0.29885057218718525-0.11656033110343687j),(-0.43193153839855264+0.31173656979595055j),(0.4594932462253293-0.4930468384902419j),(-0.37802081929060777+0.6465497057916534j),(0.2090516409745268-0.641286594372267j),(-0.04085580752618789+0.504813982830751j),(-0.06073208987637432-0.28918731778553297j),(0.05595398295994045+0.08176316684834573j),(0.015501618048752767+0.061202992286943404j),(-0.09696524875159973-0.08546267817604988j),(0.11236976481766225+0.06886759344641045j),(-0.08215235253942357-0.015000750573796556j),(0.0038553140894596618-0.007645756965796434j),(0.05033626345001095-0.003666292625701263j),(-0.07512982166020393+0.03353989126177876j),(0.05068830610592944-0.0410110647322659j),(-0.015887651744874783+0.02952463947608131j),(-0.02387970207112213+0.01624407369044182j),(0.02805621673532488-0.05351863144025204j),(-0.010389671792386798+0.05318899456279353j),(-0.01596183273140616-0.03128992184200432j),(0.02129398071605373+0.00039113012965330627j),(-0.001631168977382802+0.025603415698376594j),(-0.028100552301059307-0.023694225544086754j),(0.030841406936434425+0.017055185242641543j),(-0.0205391640374083-0.003795052870401965j)
Y_N_c,2950,(0.0009550658998377006-0.0010207911865058703j),(0.016667192024923904-0.01850571239536158j),(-0.04084737914960217+0.03387479325488903j),(0.04590197253129411-0.07035586122948792j),(-0.052131470444572045+0.020067964914886705j),(0.0014433944723972608-0.06413638043107196j),(-0.030879838349806267-0.051790651025523556j),(0.038529821377344134+0.003721069364573938j),(-0.03897687642845113-0.05110601488488416j),(0.03487275238529485+0.012601855948595636j),(-0.009908622747456344-0.005289525839212799j),(-0.033987153271200825+0.004043829823818167j),(0.030692968689754276-0.06178498634814669j),(-0.08592240147343602+0.026930584079800913j),(0.06568379881525693-0.06854102829673728j),(-0.040415067699647006-0.012584677614889938j),(0.005722465564463222+0.04823910578949139j),(0.02214081833064218-0.08647233266233346j),(-0.00685917540048428+0.10155420672058468j),(-0.011001752596381536-0.07752225803720976j),(-0.03034846541450264-0.015336007257611313j),(0.08795271078498984+0.046817511366145426j),(-0.139897204626267-0.08173284766153156j),(0.14760158668432904+0.04014992407253084j),(-0.056426646008647274-0.00239537440234039j),(-0.09932459646833951+0.02755622365073114j),(0.2772185913498905-0.145848171622276j),(-0.42503365712425367+0.3064890427661313j),(0.4535287386048453-0.5067510554723944j),(-0.3608946091162548+0.6124763672268905j),(0.18245411233489456-0.6162271091044722j),(-0.008878289614853041+0.49436400265031j),(-0.06926535238787852-0.2857523088102608j),(0.05080300919141151+0.07581876085389998j),(0.026592699891601776+0.052011338493341504j),(-0.09187486949391016-0.09756106845136994j),(0.12135632757422513+0.06609889138210996j),(-0.07470558430953292-0.01435142383452161j),(0.012607060176466005-0.003710604125065491j),(0.054649608060907386-0.0007099266032016133j),(-0.07305303955717342+0.023540018653560927j),(0.05194294019718771-0.03693117056327762j),(-0.0029072206083758266+0.0226288611837558j),(-0.022480471642220216+0.012453973601816447j),(0.022369264852985786-0.03748654024486424j),(0.006566854133630184+0.0537109197243718j),(-0.020280489817777927-0.03783713589516936j),(0.01569876167252473+0.0025620487881219496j),(0.011800163847881382+0.02504932701947333j),(-0.023512184128961673-0.031684683526432285j),(0.03715421691718013+0.023694791714501708j)
Y_N_c,3050,(0.0010320190466159324-0.0007054107464172208j),(-0.014951710605213355+0.020472811534850654j),(0.05039500290008995-0.029565118604578902j),(-0.026026416833260138+0.0344374039485299j),(0.07479312131545385-0.030223937440582237j),(0.020498492643389193+0.06485132832034701j),(0.03133851878823153+0.003051674870418927j),(0.011478957698428502+0.023854258049561226j),(0.027595974072351426+0.02156256960481487j),(-0.04007525363637181-0.010224417316072747j),(0.040595513611203976+0.020084936928711414j),(-0.0037979002925880587-0.025316331916026946j),(0.0077430502210483285+0.04918281670193311j),(0.08986723687117715-0.02709558097494231j),(-0.06171155975144345+0.06107000434330173j),(0.06452370846859143-0.01575332057032015j),(-0.01305882493858034+0.00618946804516464j),(-0.02063784139941451+0.031376267026775644j),(0.018415770716005253-0.09066492531668272j),(0.023413530776085552+0.10607479748484498j),(0.0012377842749073421-0.06342270274039126j),(-0.010107336843728837+0.012242595688934169j),(0.08324089095186461+0.05412695331238635j),(-0.13832566380415345-0.06137237060066j),(0.13859587903579257+0.03366100763457623j),(-0.059702351525121516-0.02132466004679061j),(-0.08807628898645475+0.04934138574372398j),(0.2900720736128432-0.13873347251581858j),(-0.4073136742737342+0.30739478736147524j),(0.42625909803794837-0.4743273779827226j),(-0.3228537883499849+0.602948244883214j),(0.15186609124683806-0.6162733517856156j),(-0.007369116154537059+0.4806075342434577j),(-0.05733198587396382-0.2729116009285613j),(0.04808246281231217+0.06865540030538966j),(0.026343832712379164+0.05800159233740888j),(-0.09764674296870324-0.09565937559170741j),(0.11456492483075967+0.05712872498883459j),(-0.0795863178944253-0.019411006295165886j),(0.007362003696879597-0.01607346456758898j),(0.05459807734889091+0.004137462710592267j),(-0.06644975748532693+0.019889459298536385j),(0.04473061525734731-0.04152556015961113j),(-0.011257604229976004+0.028426990673300172j),(-0.013338191901806523+0.003127715210574389j),(0.009861450721472733-0.04874048824853474j),(2.919958519463292e-05+0.05605308645906878j),(-0.010999302302277136-0.03441450346930793j),(0.007542859633480993-0.0068451365586525495j),(0.004573471058979275+0.02620827149175072j),(-0.03135440734352152-0.03642025018984597j)
Y_N_c,3150,(-0.002435561008754195+0.00032983445873467306j),(0.006431145227421114-0.015731854123724028j),(-0.03634103684324176+0.015512196577399918j),(-0.016952472042379905+0.000250598640432133j),(-0.06851826190918964+0.024398394118109082j),(-0.03488546111315901-0.04413533606058977j),(-0.04019845834345262+0.03879131998926001j),(-0.041342843542938934-0.0523300552688625j),(-0.021588568836194817+0.016337395932463264j),(0.02985841066934747+0.003739071834075432j),(-0.046223388437572684-0.03229358875341715j),(0.025160969462690426+0.046933107356884j),(-0.042838057286080145-0.03102311223389366j),(-0.05988059910207017+0.02208599809674292j),(0.02597655158183318-0.03584003343901421j),(-0.06838560473408367+0.02729293135220384j),(0.030165355770991744-0.04394519670542018j),(-0.009508843587364108+0.02027002985439008j),(-0.012158057224158832+0.04675503753060926j),(-0.021887518332197174-0.08881079486110033j),(-0.004261774834582885+0.1081607309827844j),(-0.03380016270926423-0.07394268533651516j),(-0.026403277579333296+0.006163427114238196j),(0.07651643697886736+0.046267921237703805j),(-0.1335412342050252-0.06246097151988441j),(0.1328103409115199+0.053843735268046186j),(-0.06608548784622098-0.024047743921022696j),(-0.11031983971812369+0.03963017541170672j),(0.2571945673418289-0.13136909229116744j),(-0.3806924930493767+0.29051969093470276j),(0.39257427867973527-0.4803818581684627j),(-0.30556252713506893+0.6059724303785552j),(0.14932696048487204-0.5916535619958893j),(-0.018139459205381236+0.46289732275817635j),(-0.07065172217487227-0.25500669253381153j),(0.03947584962473993+0.06786832248692004j),(0.02558304466944903+0.056937939890484436j),(-0.09774436099120647-0.0835426791745369j),(0.11248613917090354+0.059666958066010994j),(-0.07887331773513856-0.002827639342164283j),(0.001795439949786412-0.014993949182999542j),(0.04263535369146955+0.004225149381024999j),(-0.07218168079332896+0.030389830226518335j),(0.05465338385282881-0.04442571718574291j),(-0.01763999077976073+0.028173121307813555j),(-0.013891826739151174+0.01708041926300423j),(0.02004315791723149-0.042132259850736146j),(-0.00799614015355367+0.04922973895208144j),(-0.014992302952387019-0.02227606763976707j),(0.009995528578428703-0.0005754989128932595j),(0.010837035486932576+0.02804244803849704j)
Y_N_c,3250,(0.002016879264476988+0.0005879184081387988j),(0.006324331070996635+0.00914479825999535j),(0.005239860097628277-0.006191052240672656j),(0.057651083395187826-0.014559115531174298j),(0.03519676074376353-0.0181233035162525j),(0.04248025984135652+0.011004949639398257j),(0.04679458823476455-0.05728429326137549j),(0.04406475001895271+0.06161693941555984j),(0.022428569225992692-0.04414342686345721j),(-0.01233330957831583+0.008150749812243827j),(0.031104724105899824+0.02884102485300522j),(-0.02750814416976777-0.05297575463663235j),(0.06183425357386576+0.011883681027324112j),(0.011758329106263177-0.025124818365306216j),(0.024640143202130853+0.015235613677984608j),(0.04854939315092541-0.029703238940597756j),(-0.04134782586877697+0.05259622890397978j),(0.04607313767558676-0.041129305869233246j),(-0.01477483251909167+0.00037911053780371236j),(0.0237135013545217+0.03948911355496361j),(0.014970806291882306-0.10129777535806406j),(0.03861648049443061+0.1027213312051746j),(-0.003357541177367869-0.06613868951886483j),(-0.011378461684709271+0.0025319555566487716j),(0.0754830305458548+0.05512661147475245j),(-0.12295033345027767-0.07365045369648812j),(0.14171487431808744+0.03735698023463966j),(-0.0459254984618751-0.016419160941575632j),(-0.06965134752098193+0.03199584484167214j),(0.24483468029640681-0.13277276752204192j),(-0.3623700913159298+0.3021323460610804j),(0.38927327104523723-0.4760085486223503j),(-0.29534410682917395+0.5783827706009649j),(0.15213164542423813-0.5750802674042348j),(0.008821842807173852+0.44424768678550935j),(-0.054872886621876296-0.25418434623237757j),(0.046950198677235364+0.06848183075661711j),(0.03263883372625377+0.04994133097743083j),(-0.09057978686311069-0.08025123525493752j),(0.1167627597730302+0.04694829277636651j),(-0.06753522748326042-0.0068542418869144105j),(0.013266408958910571-0.01119115095889877j),(0.059692557152205256-0.003106041121408401j),(-0.0773090876445978+0.0298320659313173j),(0.05326965211258436-0.03756762710448078j),(-0.005338067482338271+0.02208522012095724j),(-0.019374733421647344+0.004582638894300386j),(0.023940375991641512-0.03668232627273264j),(0.005806087097875039+0.043598615458865085j),(-0.00883800938563961-0.03053343254717954j),(0.0071278638783748745+0.0015208630909389676j)
Y_N_c,3350,(-0.0007332748238312876-0.0006080412421055858j),(-0.017551504442593728-0.004153827945270628j),(0.02632453304446035+0.008209336846082353j),(-0.07085003342473234+0.01021317544467958j),(0.008197472040689874+0.02167261882552816j),(-0.04276903826439021+0.02139485350506482j),(-0.03841370366709748+0.05186234813206689j),(-0.029840227126070585-0.04216708971022836j),(-0.02223676338486005+0.05098314010704195j),(-0.0030585920343357744-0.021215629920638815j),(-0.009978664644583437-0.007736458693191859j),(0.020788465259559154+0.03696669834789496j),(-0.059282658101303315+0.006986697944925976j),(0.031394216719510995+0.037056640109095304j),(-0.06326576914614412-0.008189777577547871j),(-0.0141825216057285+0.031660297401142j),(0.0340735327864759-0.03785253307671844j),(-0.06137069240578385+0.030389457922598905j),(0.04660732510373074-0.027324957925704038j),(-0.03421255317915529+0.01462235732395542j),(-0.008898281006986981+0.05639411768034408j),(-0.023906854249872517-0.08382237481235699j),(0.0071151749076967885+0.09474518874174133j),(-0.024011193358450155-0.05661483819719558j),(-0.011890298419398808-0.010791770652273986j),(0.06905551063733123+0.05313273048847184j),(-0.13644360586496337-0.047476454929786485j),(0.13081167621862605+0.03841124241593612j),(-0.07951979767883666-0.012138348316156643j),(-0.07779937818112698+0.04342938116710545j),(0.24255980742612426-0.13749841520895734j),(-0.364248044177428+0.28647949117185245j),(0.3721403879345472-0.45666308614703655j),(-0.2878559127722212+0.5696630572972063j),(0.12254184101218299-0.5621611700096083j),(-0.005890830764057886+0.4390187088318501j),(-0.0663433725796525-0.25361244051763376j),(0.03916172831291529+0.0650886969748812j),(0.025926432061311563+0.04153087528862488j),(-0.09510265868432748-0.07706990740802067j),(0.10406849115028531+0.05054232390400201j),(-0.07272557184417296-0.011165356323087239j),(-0.005555914281180062-0.012305107664717036j),(0.05737836384765645-0.002034400648619813j),(-0.06783050557145576+0.022676898505449378j),(0.039041905776274075-0.044100376550244416j),(-0.00735849006279886+0.03234708348193821j),(-0.019440936951420188+0.004632539409442169j),(0.010049913495878589-0.04134412967397442j),(-0.0057397955982249355+0.04729183011908834j),(-0.00906595660661802-0.03657035742432267j)
Y_N_c,3450,(3.696805334025669e-05-1.8362611159846533e-06j),(0.02195861810783386+0.0009644741301670264j),(-0.042773724666354214-0.016734525810102294j),(0.049394877361467124-0.003351631726950619j),(-0.04097060101361184-0.03282926189174762j),(0.03413561725713225-0.04227462767472619j),(0.011764346296013252-0.034804819027684425j),(0.015130569884697888+0.0019566869800325764j),(0.012448095211636027-0.03905977295616191j),(0.011078351526658776+0.028460132296248185j),(-0.003326627155453126-0.020506004982482232j),(-0.01697824463301636-0.006400873050996563j),(0.03887591760635489-0.02479305657876981j),(-0.05302831615863378-0.047292649320986285j),(0.0711286222896941+0.007777059438997361j),(-0.019265246495107108-0.03551974281976145j),(-0.008381511781470143+0.01587734948263151j),(0.04353935974863346-0.008267740448954978j),(-0.06219921184070895+0.02925148586832437j),(0.045144919575951674-0.049792595864601j),(-0.019280697772709757-0.004691211883496627j),(0.013817842014700354+0.030397547283563153j),(-0.003387285400625628-0.08180481712004184j),(0.025698031948685775+0.0842039255879772j),(-0.023598653083031683-0.044504178358079245j),(-0.016836068292008222+9.890420681396388e-05j),(0.08166864144252908+0.029103892247889656j),(-0.13576068564818128-0.060774081379994994j),(0.14414172251933438+0.033631614887282515j),(-0.056845856271192645-0.022142510365961116j),(-0.08374030122683404+0.03484008895749091j),(0.2397367531876754-0.11677807342990923j),(-0.3481963253846251+0.28208172542742194j),(0.356919770588667-0.45923777057273785j),(-0.2677412415958432+0.5614615667968645j),(0.12598789907797783-0.5534523239267419j),(0.006063144968170647+0.4350090260162441j),(-0.06557812367320862-0.2412590484823925j),(0.040690420358617446+0.07293095550503886j),(0.024657307687518636+0.04776035727045674j),(-0.08739771243323616-0.07964232319478873j),(0.10092026944465238+0.050239501851640056j),(-0.06301316349208538-0.004123864705766287j),(0.0016445825939954322-0.01106471401228172j),(0.04459329401278318+0.0001764804383987701j),(-0.06233456500114846+0.03698090877023497j),(0.04425883227631098-0.04560440552964205j),(-0.00881848108244248+0.0258867975495135j),(-0.015190413060123007+0.014890918648302835j),(0.019056615847819806-0.03847370584550189j),(-0.00413082982154812+0.05544419180718718j)
Y_N_c,3550,(-0.00010755334294752462+0.00018197585066730555j),(-0.017973791239500103+0.0023579981769977494j),(0.038890564814957757+0.020668231917488098j),(-0.007983212025025232+0.008148991257326231j),(0.051263436355112615+0.03990863131618595j),(-0.016349487394093046+0.0473852963350833j),(0.02334412333260325+0.020190897345586732j),(-0.009905599961521518+0.03858021865511481j),(0.00786828090417821+0.01975602742814581j),(-0.012447368139408983-0.025103181657484677j),(0.004557568169832271+0.04023804719550318j),(0.02033451170017267-0.022983477637862834j),(-0.010474554744761135+0.03878994125976844j),(0.05106777756772065+0.04316106750646907j),(-0.04858763779629715-0.0013883257443790954j),(0.03943089978259309+0.03665950116921056j),(-0.02322854401851775-0.001084424968921697j),(-0.004021355564553021-0.002893883175239813j),(0.05053357198608841-0.017994792898467032j),(-0.04360266342050047+0.0574394519375022j),(0.05360880356401565-0.02715643155364509j),(-0.019151474584919594+0.027288716774213455j),(0.009331402689346836+0.040772908298120546j),(-0.012041767640064623-0.0713634618913525j),(0.024996995160948193+0.07854784095009011j),(-0.007493154486141306-0.055170907745512796j),(-0.01970327880901765+0.014975930094187566j),(0.0878579942630072+0.051995587391285424j),(-0.1256414763673184-0.048240650983549696j),(0.12127211579268415+0.036292962744735535j),(-0.05216907565299969-0.0034276146302466733j),(-0.07357378899137673+0.02069122062096279j),(0.2336526206994994-0.12495586819639741j),(-0.33055159301503906+0.2940057983349135j),(0.35165901752771145-0.44987518901425677j),(-0.25464977148087586+0.5552016438943745j),(0.11557253262413028-0.5436382112136808j),(0.01583500193098375+0.42038014461152345j),(-0.06213906422757077-0.24110273157045847j),(0.050246849008283426+0.06225551724165238j),(0.025846052084882224+0.051811612464552764j),(-0.07883088394689994-0.071778852102356j),(0.1051037973584005+0.045307449852531836j),(-0.06983015321980918-0.007449284259054546j),(0.010765442750784374-0.007578508304467352j),(0.05139777454526056-0.011084631905195447j),(-0.06366063665642002+0.029780776165060144j),(0.045185874295710436-0.035446971944012765j),(-0.000842974937247349+0.019432636468003615j),(-0.015186580864618023+0.009610436447212307j),(0.017603247127465874-0.04550279349568865j)
Y_N_c,3650,(0.0001488550058558651+0.000271032462020735j),(0.008375682610539118-0.007234399981349262j),(-0.021516230888376564-0.011975089170211714j),(-0.028612252126455056-0.02445562972971553j),(-0.041480997150396694-0.03177199536131792j),(-0.007132390981951726-0.039082933183409954j),(-0.050393156934954816-0.013807136489414938j),(0.012004214447697533-0.05950961542912508j),(-0.030429991097212825-0.004441549383758836j),(0.011377801218839363+0.012051747872452086j),(0.0003053538151696439-0.041092680734421225j),(-0.02537497331340169+0.03800183113052204j),(-0.015330942929557386-0.04448931145883654j),(-0.03579680926097815-0.020206660999310903j),(0.012369981846921698-0.01628339867318991j),(-0.0430130057610544-0.02872243850915395j),(0.04430878322215493-0.002209101419043218j),(-0.03239734449991394-0.004480511477956387j),(-0.01770162796990827+0.009847538348976946j),(0.023387292112463105-0.04455878836469289j),(-0.07066961990173692+0.03224161889622667j),(0.0325310423100366-0.06145720035923228j),(-0.027716129806471358+0.0033650518749626756j),(0.004989550967073213+0.02894766827866162j),(-0.009149909054037625-0.07406226101981134j),(0.005805490035810306+0.08195447778732695j),(-0.019667773458286634-0.060900187008326584j),(-0.02882817608905662-0.009290918827291323j),(0.06257061666698559+0.028762831657646527j),(-0.11583130042492656-0.046364191022052144j),(0.12225897409376037+0.017224381617674436j),(-0.06347946107837885-0.003826278394101903j),(-0.08016377377549963+0.032299368175453744j),(0.21827976106778696-0.13966236396473408j),(-0.3365661981259018+0.27941311653540457j),(0.32555400256041556-0.45192068894477433j),(-0.2456144111357486+0.5393891324024976j),(0.09833833624366631-0.5334811050026458j),(0.012895830812029857+0.40843964642768266j),(-0.07693389449584409-0.23148468262927485j),(0.0414287919186655+0.053821963139812794j),(0.01746267747835594+0.038713928338572824j),(-0.09281350224438759-0.07593881310178802j),(0.10764527364612064+0.047637636132725085j),(-0.07057007389481598-0.01268976592822963j),(-0.002595327676040541-0.007962098223925441j),(0.04527849635809828-0.001255587548283964j),(-0.06387898348603542+0.020484308162622124j),(0.031061092338670597-0.03936412734438443j),(-0.009882496752001584+0.02054021051706913j),(-0.014094455838960357+0.01251275786377479j)
