Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,2250,(6.0283202489078746e-05+0.00012520753888769842j),(-0.0018266088670407495-0.001014191150878313j),(0.0033345262908812054-0.0007405950211612877j),(-0.008605767336294414-0.0002648356347787974j),(0.007311455669296885-0.003725314524355883j),(-0.011493638847797897+0.0015444864203409733j),(0.006328067750272793-0.0030728780985314155j),(-0.006667549118057972+0.004180767237900757j),(-0.00045775729965618424+0.0023702345064297017j),(0.00012016171388450646-0.003685366568343032j),(-0.007502069824063364+0.005043725066666905j),(0.0013354905541514014-0.012378282891477582j),(-0.004193948018262339+0.009746792119954427j),(-0.0007054539700986837-0.010425089323967532j),(0.0026300256376193807+0.0071661501307751325j),(-0.0023946226426791338-0.0016024399696896927j),(-0.0042515791603318625-0.005682330192987693j),(0.010774210049300195+0.01555751672442375j),(-0.025505798524891123-0.017025655459793825j),(0.03565702351232933+0.022517643128246397j),(-0.05272845216202433-0.020747813446517126j),(0.055703249338587627+0.012891817030289496j),(-0.06559905283385253-0.006951974672010929j),(0.05966892124596547-0.002951810462583363j),(-0.05231140498017163+0.01035021294924781j),(0.03918527576548415-0.015642003273644248j),(-0.027941722999809352+0.015385261095906051j),(0.012547183910772542-0.011246543877952203j),(-0.0054543484647524496+0.00812817815330606j),(-0.002919174337569628+0.0013170606667950264j),(0.0005617311228106885-0.008677638680624112j),(-0.005093269840905294+0.010730678022336565j),(-0.0009562829888381244-0.01302407349219062j),(-0.0001412182392324557+0.01170346538908567j),(-0.002462712609535765-0.0067780168210520636j),(-0.0006502463423874329+0.001373089571925576j),(-0.000585197815114795+0.001900249943640534j),(-0.004951456054579325-0.004442986978509263j),(0.0036859247179711983+0.006538901087489195j),(-0.007151835286327089-0.004448262934936962j),(0.0029667700725005096+0.001969610593046621j),(-0.004623361086237028-0.0010183841605644142j),(-0.001387444613902442-0.000788692051991459j),(0.0006234513830334125+0.001667142893239235j),(-0.004842522031273779-0.0004860700530558875j),(0.0023424939050874-0.001098266266944399j),(-0.005258174965425218+0.001238853937036581j),(0.0002608600898580915-0.0020820988448524104j),(-0.0021554395499163606+0.0019005587209688969j),(-0.00202153105399251-0.0006435107218760458j),(-0.00026660401583201147-0.0012293322629228283j)
Y_N_c,2350,(0.00011229246782660283-7.540903518767677e-05j),(0.00033847498274350106+0.0005297696859013091j),(-0.0044737474956569896-5.842743642774439e-05j),(0.00499212560424534+0.0020307989514930284j),(-0.010382224607431986+0.001003705478179478j),(0.006748428814548604+0.001316416070711075j),(-0.010542613548547854+0.0010133043507205017j),(0.005098923101633214-0.004342177965583289j),(-0.0034397564622568825-0.0004036445439235919j),(-0.0017414488357660534-0.0016821923002255477j),(0.0027912202101231386+0.0002477257748856399j),(-0.004728861092492218+0.006924376215123649j),(0.0034464291807270514-0.006344443001329922j),(-0.0019922241197774153+0.010342571079310045j),(-0.004412717802050573-0.011011003198293715j),(0.0008488925362102992+0.008925043886066268j),(-0.003925469806201127-0.0031061195613960807j),(-0.005344941970280013-0.007111496933671761j),(0.012395851782791081+0.010373737290726492j),(-0.02603462979140135-0.02115914415833994j),(0.03779770556470989+0.022668833544908853j),(-0.04949339701676145-0.01978954947561619j),(0.057850127422136285+0.014558145175868325j),(-0.06442999394279358-0.006676417233933907j),(0.05702263655048188-0.0037529626266357852j),(-0.05408435032078431+0.012470705421545434j),(0.03801792578316608-0.015988756953673862j),(-0.02819530631286643+0.015454017122446383j),(0.013978366767152224-0.015206840036648087j),(-0.006345385691475952+0.0051805976180674725j),(-0.0010445016034054708+0.00226895531310738j),(0.0025322532921857543-0.007598530708904701j),(-0.0036054414533634445+0.012494643696384491j),(0.0007515318487101444-0.014238578945051344j),(-0.0013852635202691518+0.010403017156369156j),(-0.00264591267080706-0.0058957245750221035j),(-0.0007922007315962303+0.0016168931464965947j),(-4.126353407518104e-05+0.0021487233021407273j),(-0.0037458633306411034-0.006324731453642651j),(0.0036154789006298867+0.004790776881832404j),(-0.006424203172788722-0.00381049018008315j),(0.003613279879558+0.0022848473737835575j),(-0.003815255513164905-0.00024423239036081273j),(-0.000279940042209017-0.001785173862350182j),(0.0004163048014939057+0.000676697857621933j),(-0.004638208455925671-3.873805945765795e-05j),(0.003028720759142412-0.0008924529343254551j),(-0.0043795952359130235+0.0018423049646356284j),(0.00157048921833901-0.002729134721916767j),(-0.0020342468640676486+0.001388980437810639j),(-0.0018095802949683868-0.0003424829976515101j)
Y_N_c,2450,(-0.00021485881980302097-7.680956165633412e-05j),(0.0008169982750353206+0.0003611751009554399j),(0.004418718450398405+0.0009806767339846667j),(-0.0004795000420124003-0.0021967823155316928j),(0.010563739053654904+0.0022305131632349715j),(-0.0005709428838830564-0.0022670665826206894j),(0.011818208367295755+0.0019769413301071745j),(-0.002675354596897893+0.0040140793284844664j),(0.006604228822216988-0.000257956286460536j),(0.0016864281477158589+0.006298273493427533j),(0.0030720665066582007-0.0031544077852145623j),(0.005503318648942441-0.0003666355577904854j),(-0.00129851934018142+0.0027156550167252457j),(0.0037629526836907828-0.0078055810490207725j),(0.0042761336183823094+0.012370985301566937j),(0.0026096275862864215-0.012450044519459708j),(0.007732694298228084+0.010649631555187849j),(0.0030329719196726906-0.0007690137303299631j),(-0.00251016989081021-0.0021197560310545044j),(0.016719191546787353+0.016853998855237213j),(-0.022165296858202024-0.019454685421119434j),(0.03945843006996216+0.023515282042756776j),(-0.04710121429791409-0.019718949899367365j),(0.059949484421248624+0.014292522098744914j),(-0.059092627712220326-0.004551411840103225j),(0.06466447400656294-0.005013470054199925j),(-0.047381258270145256+0.013243603010418202j),(0.04411894367357781-0.015237723854077746j),(-0.02548510269821193+0.01951246805040882j),(0.018375772876882225-0.010343043757775653j),(-0.002425723288524848+0.006235647335095769j),(0.00208721416355305+0.0027343460930768066j),(0.006317194869574763-0.008035633621429134j),(-0.001739362760403265+0.013910699379249814j),(0.005375886042119728-0.011533541608269108j),(0.003995476271224499+0.01070400296206963j),(0.0026147567984858107-0.005181809631788051j),(0.004096425641690483+0.0024125403989162715j),(0.0030059272387930203+0.004400169300423749j),(0.00029705596838642103-0.0030254384595423634j),(0.007976296148319927+0.00567486665386526j),(-0.0020693352260168526-0.0028900191187365178j),(0.007871872701170214+0.0026594176772302427j),(-0.0006130722266542809+0.0012549319534666818j),(0.004004594567538882+0.0005296296915982708j),(0.005252394670333667+0.0015735905981465554j),(-0.0003130094406686563+0.0010383546121116628j),(0.0072248571669573675-0.00030641631071863865j),(-0.0011922799829008034+0.0032130357637873167j),(0.005664925967445508-0.0009148688750453566j),(0.002665377871870789+0.002404691988447357j)
Y_N_c,2550,(0.0001853185668759899+0.0002398205027577761j),(-0.001409602756753904-0.001329440273313551j),(-0.003321455096712153-0.0015154521370825459j),(-0.0035556223919847954+0.0007617592218824371j),(-0.008106824670146208-0.0045951394880208805j),(-0.005103390102414225+0.0010743426081161662j),(-0.010156851683328734-0.004450320269645406j),(-0.0001011059874551452-0.0035183589709236007j),(-0.008321031097824953-2.5848605282375627e-05j),(-0.00037150864197952596-0.009036191106086094j),(-0.008217285614233768+0.003279420444536616j),(-0.003691401001156424-0.005329791343839567j),(-0.001651592980172331+4.602994744122091e-05j),(-0.003896794287669854+0.004054572929649378j),(-0.003099637996852353-0.011164891806224882j),(-0.0059475905348301845+0.012087277719970863j),(-0.007735400655798285-0.015219492796234434j),(-0.003042909627180297+0.006646403227437484j),(-0.0033657211171181315-0.005712923720032703j),(-0.008935714066049712-0.010408622839628415j),(0.008720544529994543+0.012142357447245716j),(-0.027453367770435423-0.023108549855923127j),(0.03402964050833802+0.020638516435600225j),(-0.0515723472508596-0.020198875820881174j),(0.05366865742356759+0.010836938897911551j),(-0.07025740684918698-0.005547824667202977j),(0.054307160784459345-0.007311344444069787j),(-0.05740434720750385+0.010604226619599302j),(0.03812860390798849-0.01962216727092876j),(-0.031724811492345954+0.01301057419179138j),(0.01050779406593518-0.014581905705902957j),(-0.009133313654168116+0.0030762133259876535j),(-0.005271270485625617+0.0005623864073323293j),(0.0017695082015686146-0.010233061247569526j),(-0.008038320356846112+0.009721482930804288j),(-0.003249788284865031-0.014078868056385264j),(-0.004608700655936006+0.008052584849979621j),(-0.0059819331598735224-0.008040219946629954j),(-0.00212294581442619-0.0007571962359120194j),(-0.003456302626136205-0.0006338249465096121j),(-0.007377185399811619-0.006432541490921812j),(0.00029531111964259046+0.002536475376513612j),(-0.009718987847006613-0.005473347342757935j),(0.0015993153270561728-4.1893279134766123e-05j),(-0.007342140819920153-0.0027627753588245203j),(-0.004023429698881576-0.0026504225097896718j),(-0.0024165895139430524-0.0016981240451417784j),(-0.007944259196914976-0.0017451382544251015j),(0.0008208845445043367-0.003161287982788421j),(-0.007915064959277181-0.00044173475101641794j),(-0.002151124828402013-0.004145397541941055j)
Y_N_c,2650,(-5.4399178385638514e-05-0.00031069200700659935j),(0.0014286231372804463+0.002034885837528773j),(0.0016322337373716766+0.001345726070783227j),(0.006012911220140716+0.0016247934872368256j),(0.004021177184444665+0.005125403588917742j),(0.00865487095580583+0.0015485909868905119j),(0.006418796031791275+0.0052785147888390034j),(0.0026471333619811944+0.003035143431044023j),(0.008320532743280857+0.0006349587170633572j),(-0.001364823616720738+0.009356787753643398j),(0.011091249934194185-0.0013030060768158998j),(0.00022728133400661682+0.008679718243143422j),(0.004483649549532026-0.0013981070565671266j),(0.0024074435350919248-0.0004033093731986018j),(0.001787606634991995+0.007874530840903457j),(0.007545439026723914-0.008826053945648503j),(0.005313838396910634+0.015913113982968376j),(0.004158650723890435-0.009791255748813477j),(0.005497070675016253+0.011351642991410324j),(0.003494625888650788+0.0030326818456377063j),(0.000545030300955243-0.0028250910324466084j),(0.015664222463713864+0.01859776028123494j),(-0.021041657561872394-0.017429145587806068j),(0.03948415109673256+0.02215851920609358j),(-0.04612295047062718-0.0160865256144656j),(0.06517737698713268+0.014290318527600428j),(-0.058935632124929534-0.0015505587361305286j),(0.06558626080696144-0.0027554641945861068j),(-0.049509940894341936+0.015140048170570936j),(0.04455340516549326-0.01256559132766681j),(-0.022509681780535473+0.02030244521893326j),(0.018543389337217442-0.008660203198798901j),(-0.0006132010884209184+0.00805008979564718j),(0.0005949188478467899+0.003653277663304221j),(0.007966793352521262-0.005245127727849755j),(0.0012430826018981116+0.014464137357242736j),(0.006263917739907032-0.009489095507657344j),(0.005261710544579889+0.012980254766317112j),(0.0017865291686394822-0.003991469512350122j),(0.004969273108688494+0.005360898117772741j),(0.0051445065516842105+0.0051693136237068865j),(0.0013208160142661077-0.001098261325449228j),(0.009014492081534493+0.007384130141918242j),(-0.0021593607789677127-0.001538105427047996j),(0.008839790609308474+0.005215956731618562j),(0.001443765177795644+0.002557091245731076j),(0.0046884525770674625+0.0027256670678094774j),(0.006360274298121067+0.0032867373154826913j),(-0.0001847751687869874+0.002602859208706919j),(0.008212213009208184+0.001993596418851925j),(0.0006625698239022509+0.004850959684645136j)
Y_N_c,2750,(-8.198608856843699e-05+0.0002501111273706292j),(-0.0010463035028298233-0.0022430871919089878j),(7.581658406447808e-05-0.000454177274482965j),(-0.006401530666628426-0.003946241326499541j),(0.0003064955609073036-0.0035716017861639046j),(-0.009296427851877231-0.0043024353222423095j),(-0.0019688338670200665-0.004014685833547474j),(-0.004460365144433984-0.002575177463420542j),(-0.006810320950653279-0.0009469953742559469j),(0.0026023804777794-0.007425870014778804j),(-0.010974864344386914-0.0014019522403382002j),(0.0034642560421431563-0.009063716476802576j),(-0.006321955555635595+0.0014126221239910875j),(9.97390572194185e-05-0.0021459671139347773j),(-0.001019548986182501-0.003414454535190651j),(-0.006647751199700626+0.004303481587398595j),(-0.002169264834532981-0.012869715064470105j),(-0.0051497320865447945+0.01025020736692275j),(-0.004946995815990866-0.013723287486490874j),(-0.0006379889092958052+0.003917755965832436j),(-0.004955193051290103-0.005997193654021321j),(-0.006057281086529924-0.011006449464589748j),(0.010173439364729558+0.011186038138897328j),(-0.026059767005471267-0.019744632416690156j),(0.03603946475822016+0.018551901797122104j),(-0.05512230244265692-0.020840324200747783j),(0.055485374131840855+0.009520400007162293j),(-0.06890149766522681-0.006965644295276026j),(0.05729563575180988-0.006859693251031182j),(-0.054961274912291226+0.00907578733347216j),(0.03645305416467793-0.02147089632103891j),(-0.029660156449253218+0.012704131539939337j),(0.011194682984113625-0.015476634044188486j),(-0.006377362540081165+0.00447129604876558j),(-0.004181857705035699-0.0009353205772789587j),(0.00041580404746911423-0.011038998304631831j),(-0.006848180674892155+0.008943299412304364j),(-0.002499065041262691-0.015455078659208728j),(-0.0023762538715183436+0.008701282509284713j),(-0.004461157189713899-0.009909676301935743j),(-0.0023557210415743263-0.0016029550319660252j),(-0.002371099201671708-0.0013086557818480751j),(-0.006244031248473321-0.007233856087820345j),(0.0019472524922798764+0.002878409205622589j),(-0.00827363581214894-0.00688563133103344j),(0.0015219510241463875-0.001051252169283188j),(-0.006114248548850537-0.0038240207662661955j),(-0.003027265068205496-0.00344223059735953j),(-0.0008963201055354526-0.001785348879339116j),(-0.006528315107295001-0.0029436597504207225j),(0.001019943579899015-0.00419395390801416j)
Y_N_c,2850,(0.0001356641186974465-0.00010508722489991619j),(0.0005283466792542313+0.001894016691125612j),(-0.0013057419807280407-0.0008863335980434108j),(0.004944747477135991+0.005218500744725126j),(-0.0035805237665485147+0.00043744619239003584j),(0.007264108451030473+0.00585781324848954j),(-0.001801330455878202+0.000997137886874273j),(0.005249999978056657+0.002027283094808361j),(0.004362977740346733+0.0005594022359703425j),(-0.0026783329549240403+0.004013261897859101j),(0.008171227802664863+0.003356663967690772j),(-0.0059922505244776065+0.006816916648890452j),(0.006645892601625127-0.0006304921602386718j),(-0.002719420559557226+0.0031373571457747936j),(0.001086618319255942-0.0011104613153159102j),(0.003499003951083737-0.00022129580326600185j),(-0.00020981156160902075+0.0071777432229009125j),(0.0051269128634981774-0.00869819419900846j),(0.003144830085269272+0.012673429975559914j),(2.438712132297148e-05-0.009239134092485342j),(0.005162200309818453+0.012152301181727426j),(-9.983280308186119e-05+0.002079242595689413j),(-0.0026674657501066404-0.003627735778632469j),(0.013693379835793265+0.013638735709643504j),(-0.024956456337225652-0.017820345298070174j),(0.04074027228584062+0.022648298865428726j),(-0.0489586960421589-0.016887036222069593j),(0.06228377503365638+0.014107009052907633j),(-0.06152082965310581-0.0041035696225882184j),(0.06134936275902144-0.003287822619704346j),(-0.04954394321833588+0.01732538433664724j),(0.04122024673814469-0.014093453664716506j),(-0.02504707555190092+0.019597493715459692j),(0.01575504164009366-0.012190781211206113j),(-0.003582552679175255+0.0073913505996067415j),(0.0001527837614023937+0.004092459858775854j),(0.005518580418934568-0.006251185129490142j),(-0.0008553697505562976+0.014235667486088503j),(0.003706371113069051-0.011994354384723412j),(0.002226612413982344+0.012932979820637226j),(0.000224604748075217-0.003697938892922603j),(0.0025295701197384558+0.0042898262791082956j),(0.002550902493855596+0.004452532022114693j),(-0.0009655612142537947-0.003283265740619821j),(0.006011332039379803+0.006885065249934822j),(-0.0037949379529285485-0.0014839103808881122j),(0.006467574674779445+0.004593181363551973j),(-0.0009546232805360581+0.0018390957256850067j),(0.002381761934881858+0.0010682793735980528j),(0.0033827988400845724+0.002666739316121586j),(-0.002038892092344691+0.0023741792210129203j)
Y_N_c,2950,(-8.567939636957634e-05-3.231660014073765e-05j),(-0.00012758252881343724-0.0011061476449169636j),(0.0017907364408759649+0.0022255269486001414j),(-0.0024348220048605006-0.00485751533892416j),(0.004994643126490541+0.0032341495711858312j),(-0.003636928585114102-0.005387518222524704j),(0.003911832738038656+0.002817133635931629j),(-0.004996612162788419-0.001252806443564044j),(-0.0017085296200828348+0.000589372860250282j),(0.001413538712015868-0.00021703237899439148j),(-0.003823877799960678-0.0035433444836985946j),(0.0064628674201092935-0.0030194460947403526j),(-0.005446276976764598-0.0002196178436772076j),(0.00458819613408244-0.0026968316521655857j),(-0.001859068707029193+0.00469033203085613j),(0.000852887293050069-0.0021929497462900567j),(0.0009584627217579895-0.000516158195345096j),(-0.0037506742532358375+0.00614162344636297j),(-0.0014188636149669617-0.008913755364070972j),(-0.0008592756953154858+0.012144562680687126j),(-0.002778585995277446-0.014389102689944167j),(0.0025085638815277914+0.006190188090277087j),(-0.0012064313959508216-0.003398386985545398j),(-0.004225921010071531-0.005411630503630734j),(0.014475020198788652+0.014135472202925391j),(-0.0250795559153888-0.019258485703246234j),(0.038760384724320515+0.02124682014533753j),(-0.05197425377683329-0.01882875297963387j),(0.05660240148489421+0.013339597072043217j),(-0.06444067527793246-0.004202030224278848j),(0.05891829558797808-0.008558476166267396j),(-0.051530883641616954+0.012247286287068632j),(0.03975956880173175-0.019108357754266177j),(-0.027856716890217695+0.01748729479573107j),(0.014741087520771523-0.012561814141318147j),(-0.004452373974296329+0.004940711036355088j),(-0.0015249880708024842+0.0017592948035017146j),(0.0028705876069081765-0.009077357054829188j),(-0.004965172057573405+0.012683127121325641j),(0.000797797779163706-0.013348364647536672j),(0.00039795830429958977+0.009389160486871148j),(-0.001675343975750344-0.007199478921741416j),(0.0006628562110859398+0.0006678067444820769j),(-0.00039950187733761046+0.00224599681914631j),(-0.0028978906374059815-0.004742583784678622j),(0.0045884384407639395+0.004125112842429362j),(-0.005743848244283029-0.004611382992711827j),(0.00431018583998548+0.001205016401160468j),(-0.003974539925823312-0.000753026246044226j),(0.0003150214283254168-0.0009451442772394534j),(0.0018004733100487921-5.516978915846545e-05j)
Y_N_c,3050,(-1.7687899518167402e-05+9.260104123428597e-05j),(-2.190816181466338e-06+0.00012201911569641966j),(-0.0015551948902663892-0.003104972976953436j),(-9.496769608889029e-05+0.002884692766695409j),(-0.004438689300843964-0.006239951897263109j),(-0.00012282354400462107+0.002877651906562789j),(-0.004057947209793014-0.006212579590948375j),(0.003927609357294351+0.0001847399372863431j),(-0.0004955978355871773-0.0022267032166138462j),(0.0008419301859003283-0.002890702670366641j),(-0.0005439867427397362+0.0017530821071980419j),(-0.004740182407435075-0.0009205044739023205j),(0.003190168275088649+0.0005268134771120029j),(-0.005165193320879336+0.001385265871149067j),(0.002887481934938602-0.006656965633560139j),(-0.004994616313491999+0.002512366556384284j),(-9.401318479242055e-06-0.0053499772479197755j),(0.0012486920688693384-0.0035756192139204915j),(0.0006320593638653202+0.0037375959384108666j),(0.0021363662529025086-0.01242278444906383j),(-0.0002333478442426264+0.012657410899193193j),(-0.001829785588944121-0.012088322773026745j),(0.002059029000771313+0.008400390370506251j),(-0.0014377956053518483-0.0029320274960801013j),(-0.005942754082629687-0.008342588723729472j),(0.011138551003723345+0.01166573647816857j),(-0.026687697137397506-0.021598129993436962j),(0.03851181510764416+0.019333020878935014j),(-0.04831832759515384-0.020651654082908918j),(0.05896252444618909+0.009884762629962861j),(-0.06416020603678525-0.003477551068423186j),(0.058810281216735066-0.007340636439641914j),(-0.05252030882315154+0.013904972415245121j),(0.04087044251843249-0.01885222793525498j),(-0.027910396108699023+0.015131457691794786j),(0.013029378395699802-0.01381699097709096j),(-0.0055387880901628704+0.0036728728145276664j),(-0.0017228388757438275+0.0008771593521781003j),(0.0048931903158117174-0.010184314379909564j),(-0.0032427316299357798+0.010654867648188137j),(0.000580287100389554-0.013718398874853875j),(1.1765044128091325e-06+0.009248442042004715j),(-0.0022391194700664228-0.006971056073157992j),(0.0015109332214347235+0.000298616297404145j),(-3.9453931347458034e-06+0.0005959881557346931j),(-0.003711472782225482-0.00571978452886137j),(0.004181726540181849+0.003543632714517305j),(-0.006022255495229576-0.004737451082954211j),(0.005204083591580997+0.0009210928038357142j),(-0.0035392586459733794-0.0019179123371309429j),(-0.00022075423075682937-0.0018857389857003422j)
Y_N_c,3150,(9.977977870889776e-05-7.014540906217804e-05j),(-0.00015371347384855142+0.0007804998764043232j),(0.0008703092977969515+0.0032210987321183203j),(0.0017542977892514636+9.554570471472846e-05j),(0.0024622844590129448+0.007624712888765594j),(0.002723410281258857+0.0008862203677548298j),(0.0026290804547020315+0.008135845298236766j),(-0.0024230839106882092+0.0011089363033483356j),(0.001844699954901402+0.0038651691002068605j),(-0.0033488089924936376+0.0045807190177776045j),(0.003586389544826069+0.0013928346429368966j),(0.001438198794693288+0.0037428614451761474j),(-0.0006248179606564521-1.9973112198451464e-05j),(0.004372146084967556+6.06537470563529e-05j),(-0.003598783455920512+0.0068233609667853745j),(0.007664004695681773-0.0011382410619439462j),(-0.002002382053160175+0.009061763229650462j),(0.0017404229354802095+0.0017011543942752512j),(-0.0010142454375188718+0.0013931438830663678j),(-0.002923200996596532+0.010449322720573511j),(0.002208093342525966-0.008008320260800126j),(-0.0005916920673464318+0.014613213108687908j),(-0.00107030540954279-0.010583412003046553j),(0.003429435821188628+0.009505530506766433j),(0.00019513371012512846+0.0016941243514638135j),(-0.0010964403816431647-0.0019847220706847553j),(0.014858019169643362+0.017889193192674287j),(-0.024472546191763367-0.01566054068360618j),(0.036750393983496055+0.023764129037335914j),(-0.05071736479777256-0.014371498684290737j),(0.059301861544050705+0.014062947288669098j),(-0.0633466394788566-0.0002996119859440781j),(0.060821391220247434-0.005128772441146786j),(-0.05244492985856812+0.01574064525596022j),(0.04115158237792555-0.01435955102033197j),(-0.02515609129443695+0.02010618543625954j),(0.01551000886489484-0.008821307856709492j),(-0.0037109524150480003+0.008507912503652995j),(-0.002162427093329737+0.0047814859722297804j),(0.0036507744984963205-0.005113456088325878j),(-0.0023532726505792727+0.015079562651385128j),(0.0019376109888119236-0.009684933623922766j),(0.001705899478052345+0.012724570998555854j),(-0.001745612660225433-0.0038504126371170758j),(0.0017483388817335405+0.004779791813081559j),(0.001651189121474863+0.005321096142982699j),(-0.0022279558475166647-0.0012584899110928331j),(0.005680422883737079+0.007461216180101908j),(-0.005602838444718124-0.0013544133213498999j),(0.005456167479258683+0.005148752051181416j),(-0.0022194186273616044+0.002704218908781855j)
Y_N_c,3250,(-0.00011740985420141446+1.2254879864550848e-05j),(0.00048454861955591125-0.0013785965262579512j),(-0.00012858683032899445-0.0025256517766311403j),(-0.0020967152565229377-0.00312744789137733j),(-2.6491058609236402e-05-0.006983219827567635j),(-0.003484871540715587-0.004635377446905267j),(-0.0004991237592209337-0.008034605586703058j),(0.0008882359031769932-0.002421951456851608j),(-0.002267051456772063-0.004985057289686611j),(0.005247356791037744-0.0046495538411417655j),(-0.004583050522385756-0.004731393355893604j),(0.0023316153451154046-0.004716576526987976j),(-0.0014965510602658024-0.0011622925301271508j),(-0.002566805070339218-0.0010033949071547063j),(0.003519642462426706-0.005481209005116629j),(-0.00816765970516376-0.0009530323882397818j),(0.0040508005750718844-0.010001868859063748j),(-0.004429141549006569-0.0007782884119797817j),(0.0022155814316367093-0.005258800689603845j),(0.002610895633285361-0.0070485387490326476j),(-0.0022553850413409363+0.002171839049674789j),(0.00317533232400493-0.013686934695005525j),(-0.0004318679608052564+0.009966803575794573j),(-0.002729121919473227-0.013026519334684501j),(0.0025818179288029505+0.0044409324675810215j),(-0.004168102957899101-0.0072045577963606045j),(-0.005190363056721136-0.011037697191644602j),(0.012173227612112487+0.008913396416566952j),(-0.024227359387229672-0.022160298816500466j),(0.03940328357493663+0.016023432953343162j),(-0.05025801396775345-0.02239085228622953j),(0.05919987513356655+0.007229406931386077j),(-0.06483857542162247-0.005753262255590558j),(0.06027578678555478-0.008761350235692977j),(-0.05235270806788292+0.01027534234442102j),(0.03889793380782573-0.02191284366534482j),(-0.027539306524933405+0.012376831824582404j),(0.01343648754685598-0.01673914604267193j),(-0.004154762899133503+0.0023641298162919277j),(-0.0008720179856031597-0.002263602416990735j),(0.0034037311517394276-0.01257577378563245j),(-0.0032719452122113154+0.008011108860205746j),(0.0004917937949783903-0.016119824118684296j),(0.0007997385140759115+0.007413173883591117j),(-0.0018211686284103938-0.010130143506458047j),(0.0006087788791378216-0.0025929066089094427j),(0.0004383354577152199-0.002077804636372057j),(-0.003622887038438768-0.008173402954964158j),(0.00491037921062684+0.0015834765706713562j),(-0.005675364572665828-0.007710772743562281j),(0.004638571500558374-0.002102178027087653j)
Y_N_c,3350,(8.119282998479372e-05+2.717795694627718e-05j),(-0.0008105253175920083+0.0015669656816051688j),(-0.00031242700861781257+0.0012326240154619174j),(0.00123627000575361+0.005252188946331251j),(-0.0018589525381706145+0.0045640361115905515j),(0.002516274944224786+0.007103117063364273j),(-0.0013232670347611344+0.006009346934948677j),(0.0003636756403557169+0.0034668019209334144j),(0.001990271567569077+0.005214884976662106j),(-0.005858144519425116+0.0034205077395805944j),(0.0036276036103339094+0.007028915423247618j),(-0.005356783436820175+0.003813552461479495j),(0.002664989538029245+0.002562827544930001j),(0.00037889044580379655+0.0011060929027087616j),(-0.0024537166185109463+0.0032653059091101552j),(0.006568321840877568+0.002632913529790265j),(-0.005128179319916655+0.008385283263430049j),(0.006155575039559577+0.0006415657258931467j),(-0.003536547916060636+0.007173238739291349j),(-0.001058711278793465+0.0032477722792265892j),(0.00043416427518013813+0.003032668060519769j),(-0.004584861393928148+0.010097679669777936j),(0.001371808939825578-0.007265918163261294j),(0.0007670292578459076+0.013103511040905905j),(-0.002833314874945212-0.008892410682604752j),(0.00514329019469251+0.013621984929627792j),(-0.0010540357147201715+0.002684710326694098j),(-0.003163854653640704-0.0008990129358947442j),(0.013031622688740483+0.016483368049151792j),(-0.02684025912995079-0.014519587542701384j),(0.037393512354879775+0.025841244458266136j),(-0.051805104168388016-0.013579643910859291j),(0.05904848557058483+0.014445880086852964j),(-0.0644738681209857-0.0010565503922687278j),(0.059665932105354216-0.0036882729929215777j),(-0.0515646152329876+0.01847136986057793j),(0.040140833084688264-0.013289064425157798j),(-0.02623563034077119+0.02163666443288513j),(0.014178118842413812-0.009477965806545436j),(-0.005591996088610191+0.009920726194497206j),(-0.0019769467327207897+0.006398136196146242j),(0.0029794722497761897-0.00417569681405788j),(-0.0030603893243377877+0.015836939087474432j),(0.0010810136543097952-0.009757157661208615j),(0.0003416675073973554+0.014029789169832423j),(-0.0019807700204731164-0.0019696335012810372j),(0.0006738352031967702+0.005965375782334828j),(0.0008154598995517518+0.006208391841610111j),(-0.003220711796683316-0.0010604338894633018j),(0.004365365802184871+0.00861394654214355j),(-0.0060839270540045+0.0003831385961110497j)
