Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,2250,(-0.0003277107640962168+0.0005128394356173229j),(-0.0006540039121559077-0.005905073430671817j),(0.013169474066157177-0.005509318838871244j),(-0.009150913174463546-0.015350753562859157j),(0.015589430894317162-0.01093415118962513j),(0.0014721715347992695-0.0045251840937086465j),(-0.001145725035925208-0.009742219480258042j),(0.014072190170633589-0.010337866577110685j),(0.006209997493060372-0.004403886994230739j),(0.00010676085280483557-0.014927865483222445j),(0.0199474162715573-0.0166133136098616j),(0.0029336877568722605-0.008051776333768464j),(0.0009015725259831275-0.020952063446096444j),(0.023376577268840643-0.013371582857695727j),(-0.008323797028168373-0.009675605090180589j),(0.0074520612075367485-0.01715700494116021j),(0.01980584351948135-0.016802223646981924j),(-0.009515786914380663+0.01506739098643387j),(0.0029693926256039206-0.05735309892887968j),(0.05109511396751355+0.052626556856912095j),(-0.07685688087519234-0.05521205177691058j),(0.11690493124026655+0.0013569324295651733j),(-0.09596275505331517+0.03402528962117663j),(0.07731397549020352-0.08603804854542439j),(-0.015760443995695+0.0841618637154941j),(-0.005847610321153985-0.07782940003566856j),(0.03661097488094392+0.03118807287643572j),(-0.015451705464262135-0.013495533644439662j),(0.011766934191903581-0.013132856898638839j),(0.017270452351655703-0.0017475123566809683j),(-0.006743410006479935+0.0021636928109822684j),(0.013876187738691838-0.02381757518336069j),(0.00934942622347474+0.011499541122189424j),(-0.00018242708732874122-0.012477106900639873j),(0.011696583276555244-0.011013767445667174j),(0.00894978108322031+0.004541187569712462j),(0.0004690443087255647-0.010103671576739406j),(0.013414157772219987-0.010821272123923947j),(0.005012501723162156+0.004318931322099283j),(0.0038807452833653157-0.011528915041616907j),(0.011448329241344759-0.008278447752379247j),(0.004256695636261323+0.0011691648090190502j),(0.004654340068024801-0.012304321468359627j),(0.010953483910829655-0.006084307381596201j),(0.003506620050611766-0.0022571141056963485j),(0.006118915242757091-0.011965140350532324j),(0.010476515031946559-0.004901758708712736j),(0.002977586994272448-0.004846809224782362j),(0.007608932366545118-0.011237403169414436j),(0.008625416198052733-0.004033274372367946j),(0.0038279711909970336-0.006342563623836908j)
Y_N_c,2350,(0.0006268506354120973-2.827045814504237e-05j),(-0.003961276303899298+0.004470046870956811j),(-0.010635634208084173-0.006087146251900597j),(-0.006195719305490216+0.017363821852777926j),(-0.014915628672261948-0.0043765538073806684j),(-0.0025126380454599186+0.004155288892322335j),(-0.0031688067603959586+0.007127407350097582j),(-0.012249571255030069-0.0015163874665057708j),(-0.002668288832523823-0.0006628507938614826j),(-0.0062992464177678625+0.012850033053485088j),(-0.01751938345650276-0.00277602048616874j),(0.0002756924238867765+0.009460680501485456j),(-0.006816170750144406+0.01232892828626076j),(-0.01558861321746638-0.0027305079598888447j),(0.00871667747646691+0.011890003440682351j),(-0.014605396985087168+0.008157003953208695j),(-0.007220544265452126-0.0035482451091001263j),(0.004765718555227246+0.001970893503402234j),(-0.015542580492517506+0.026072887327597535j),(-0.01902623430683103-0.04962308558628057j),(0.03752056223555739+0.061789287351491834j),(-0.09174027829289005-0.04229098727873999j),(0.09519292629620867+0.0006884124559596652j),(-0.10840232336695152+0.04794037612512585j),(0.05580296237101376-0.08260442996262174j),(-0.02927285546841444+0.08808788854024518j),(-0.024745270382600895-0.06632009275848046j),(0.02170684214746316+0.032916960367113605j),(-0.031974378750530316-0.004596863644286048j),(-0.0026175592150130024-0.006865911610309715j),(0.0016459054899871997+0.001469068627153265j),(-0.023047640445283096+0.011021695820934678j),(0.0006102602784547302-0.017747438761971417j),(-0.0061860055769262685+0.014327365947889257j),(-0.017202489553772134-0.0029278996189532553j),(-0.0006844657848818943-0.0056609793591844235j),(-0.007454867698713671+0.0069717809088328826j),(-0.016644636754372666-0.00037490338777264147j),(0.0013492943840525047-0.005346837012258642j),(-0.011273727696767068+0.007276752739432072j),(-0.012535421490413635-0.0020007487818382184j),(-0.0013789552904078532-0.0017682179623400138j),(-0.011182621819117023+0.006417145231406483j),(-0.010977885056347904-0.002761370896471171j),(-0.002823086013949884+0.0012670283549230962j),(-0.012012993254254275+0.004913421021951525j),(-0.009680135379484582-0.0023274456807957974j),(-0.004223803101189388+0.0029006866008758933j),(-0.012773310036218725+0.003948618733202519j),(-0.007253515227951708-0.002077579402423644j),(-0.006396317058208581+0.003602989840651768j)
Y_N_c,2450,(-0.00033662669432874963-0.00047310810002553855j),(0.005563612528772854-0.0004222419268723415j),(0.0008477703484829677+0.011217024630478082j),(0.016163135418966777-0.007266912205078116j),(0.0036488788486052064+0.013117361466883354j),(0.0025519752526429805-0.002626049736014549j),(0.003909487362723694-0.0023118540882892924j),(0.002621656306867216+0.008118648915194458j),(-0.002894148833967226+0.0015905582600013735j),(0.00791546960623184-0.0058564318553525375j),(0.002825699841853149+0.013058903034432216j),(-0.0023721651678024814-0.010636008108977666j),(0.004688270624358924-0.002839480360432494j),(-0.0019557146469833422+0.00832198131989521j),(-0.006583985361042563-0.01235784921116717j),(0.009337625043585839+0.0021641568005719564j),(-0.011300729069746085+0.008109475723849208j),(0.0035217541370403446-0.007398593430721961j),(0.00686389216394053-0.001618671419728668j),(-0.004374110994742525+0.03238200667241124j),(-0.0077027566954318265-0.0471548223023416j),(0.04968662055854563+0.05919894560645182j),(-0.07867480729862009-0.03023909259421809j),(0.10818116329696163-0.002693289531502073j),(-0.0913485321872253+0.0555314679435048j),(0.06437178987345611-0.07741064375577356j),(-0.00979663046026737+0.08919492428986277j),(-0.01492959193525257-0.05818335549574871j),(0.03704877941084777+0.03546482240023462j),(-0.018915835368396278-0.00035382948849490246j),(0.008099525589976177-0.0006397863750704767j),(0.017066795901067668+0.004805470841070531j),(-0.011238945228335044+0.013709887679251215j),(0.011274784550979897-0.011407752975552514j),(0.010298234217651657+0.016831146244778113j),(-0.006380052518402929-0.0009783145888377907j),(0.010218580795822545+0.0006907835502101105j),(0.009362444290989778+0.009603036544859469j),(-0.006120504841352939+0.0010949251338597894j),(0.012715306878863778+0.0006642551929533927j),(0.004958876281386501+0.009545656340309306j),(-0.0008990141776857186-0.0005968169773593961j),(0.010748393879733283+0.0024583007432716717j),(0.00396954344948565+0.008139338762784073j),(0.0015338112967144362-0.0013246082015546945j),(0.01035406152375995+0.004015172713826089j),(0.0032065187409885776+0.006114097285228663j),(0.003605371041823414-0.000867286415620284j),(0.01022223611853905+0.0045099154079442545j),(0.0015264094608874422+0.004758370218590856j),(0.005898796111189645-0.00010035491918064022j)
Y_N_c,2550,(-0.0002307629381676889+0.00045629261807480066j),(-0.0035720450258923077-0.0030652335956367484j),(0.008513194670571985-0.007280351033586435j),(-0.014167049970842857-0.0059304069557350545j),(0.009100267872290103-0.010358759302965901j),(-0.0013316634295322265+0.0011128098816464908j),(-0.0010997501346270357-0.0012416537112045747j),(0.007499634142483186-0.005957248639745734j),(0.006644745939843971+0.0014808918775651575j),(-0.0038886985609082455-0.0006945034753251616j),(0.012698496070192838-0.009198371563254771j),(0.003429236075398561+0.011021469789859262j),(0.002481179230479324-0.0014267532865061255j),(0.01738054034266975-0.001029073443446194j),(0.004313172001357026+0.010583489268982706j),(0.002827654748180657-0.005150621358759181j),(0.023499514851308568+0.0009738058444258308j),(-0.0076081130871352865+0.0044047368357636825j),(0.01032192523474005-0.006113394126661184j),(0.012942689824302496-0.009835080068169839j),(-0.004166074190844554+0.02403291890018177j),(-0.010637034910474685-0.049184207018363624j),(0.05158507085333166+0.04579099184404588j),(-0.08375058842923716-0.032979601619969295j),(0.10224381751856212-0.014406823115269217j),(-0.08917031122660019+0.04898186236021496j),(0.05361449001882993-0.08660434700898627j),(-0.008427428966733631+0.07851998969889215j),(-0.021130052925931148-0.06640899733404684j),(0.032811632207120876+0.02539185187550355j),(-0.019263560164500565-0.008642039408653279j),(0.0023303763840981048-0.010988879794559613j),(0.012990412985238812-0.002312452088128237j),(-0.011844206330154625+0.005219106337257184j),(0.004369682741478474-0.021045332394072892j),(0.00619185901842041+0.011332186420719828j),(-0.007052101535709041-0.008739449817919746j),(0.003017674788587787-0.009461704696726273j),(0.005231558141680318+0.0048232226370018075j),(-0.007547241920982327-0.006851400389428174j),(0.005628864607355058-0.00880411815128702j),(0.00019046154395929347+0.0039515518285139235j),(-0.0037766265367327675-0.008297407004733515j),(0.004485212523518419-0.0060194579258909565j),(-0.0009879658219245626+0.0020087645884771105j),(-0.002657478242593712-0.008608833068567244j),(0.0038521120211995248-0.0035971553843640452j),(-0.0020300043318400548-0.00020765570220839067j),(-0.0020972824070656154-0.00807253988426132j),(0.003945913455712757-0.002145684320924754j),(-0.003115387845276834-0.001948494161174281j)
Y_N_c,2650,(0.0004709726566311176+2.2303112361432787e-05j),(-0.00012130692929787439+0.003706265839647086j),(-0.011031677338939571-0.0016718725062857109j),(0.003059933545419363+0.01213788400142534j),(-0.014405780548567544-0.00022304687049040043j),(-0.0004860135033922009-0.000532860541380143j),(-0.002826926806199053+0.001562903285203466j),(-0.011386641542462906-0.001782413311103806j),(-0.006388000900367504-0.00565166428325345j),(-0.0027218960158409194+0.002874161242216844j),(-0.01866051212496828-0.0036496330829829298j),(-0.003850788394819333-0.010371936649287244j),(-0.008776509500425245-0.0007715343826146443j),(-0.021943904610539185-0.012353398764589522j),(-0.0034086580127044275-0.007671323824252536j),(-0.013084114502983503-0.0003340516326978023j),(-0.023001863532777493-0.014106987710408265j),(0.004998725066173817+0.000579154548042796j),(-0.022063159469661617-0.0006930421321287529j),(-0.007905581251869465-0.007575203454198045j),(0.00031200962289878076-0.005598791245936725j),(-0.01011794798318049+0.02319149968336876j),(-0.023828217714915802-0.0449233876729607j),(0.047303264162323416+0.046368251573055824j),(-0.0881714658423442-0.025791577825521182j),(0.09185927813750439-0.015201926757348681j),(-0.08933102317923815+0.05732409407168342j),(0.042820927638657996-0.08225411613916694j),(-0.01155201220951066+0.08355840927524483j),(-0.026786226962124116-0.05851564190212122j),(0.02524995869247055+0.02745006281768107j),(-0.024427699914115874-0.00040029342136065505j),(-0.0017681796603405573-0.006422813207089367j),(0.005880745347492972+0.0006062034105365254j),(-0.016184286530409184+0.012725135043603215j),(0.0016139380630692491-0.01773255674573626j),(-0.0005124918477778864+0.012927709586751362j),(-0.011338412101478176-0.0005329487762517999j),(0.0006920465588669562-0.006821310406982103j),(-0.0008597504083071796+0.007125165138471322j),(-0.011432717784987344+0.0007290672099774702j),(0.003033513298487474-0.005150101842991319j),(-0.0050965602769458725+0.0074756929892041265j),(-0.007927885747846293-0.0017089451460848655j),(0.001305536465684173-0.0020187650374398087j),(-0.005589289604222587+0.006022735650407179j),(-0.006282276644510006-0.0029692709160582297j),(0.000480888887814548+0.00031650673495370313j),(-0.005794516809939719+0.004538226001070121j),(-0.005073802847008344-0.0032806603781876777j),(-0.0001147718494827495+0.0016979536648077144j)
Y_N_c,2750,(-0.00018765906190787383-0.00041989172491398277j),(0.002783995102323776-0.001494159467382017j),(0.00589661883900719+0.0085859697211696j),(0.008034799229311385-0.007656627924076655j),(0.009694545001278795+0.010005725829921774j),(0.001875277529144544+0.000985361664578608j),(0.0050964209230366375+0.0007640947968173054j),(0.007510064052414086+0.008410853793098907j),(0.0029499509012950935+0.007578847285638246j),(0.007464435927952983-0.0005079913553899603j),(0.012593686615566603+0.014995386305024535j),(0.0041229029725781755+0.008825390765515332j),(0.01006356986446477+0.00594370767517015j),(0.015298604748964831+0.021696306064934955j),(0.003983755084269131+0.0050769311051285975j),(0.015880641071806464+0.008963787933264113j),(0.012372856703654348+0.02103008958252507j),(0.0017473902803256424-0.0024763034853193615j),(0.021691077579857988+0.011774473536684985j),(-0.0031842659853591297+0.01339937953009551j),(0.010019389808083885-0.0013757277659310861j),(0.009630226931497904+0.001858018370058665j),(0.004385960413853799+0.03155503154634451j),(-0.015546561876496461-0.03792221812612711j),(0.055554796059166155+0.048171448468831715j),(-0.0778510790291449-0.014593535152607202j),(0.09782303469703735-0.0161496124003266j),(-0.07674357834421418+0.06341473771164538j),(0.04879635616314354-0.07911586190310517j),(-0.0010584241185941506+0.08331300376760362j),(-0.01909297992794664-0.051352896769482716j),(0.03549889333741946+0.027394093620684748j),(-0.017034821224853922+0.0019854121896202503j),(0.005867476227505697-0.001177198775919464j),(0.01568765837162228+0.0017896364104132752j),(-0.010724960250216898+0.014926580483029873j),(0.008367958548517716-0.011036926610085256j),(0.009407502304207817+0.013515349236622393j),(-0.006525639919955425+0.002070659991544965j),(0.007249840928209555-0.0010258545335385904j),(0.008379899924494456+0.008022595136974238j),(-0.005698326583464017+0.0028625557275785904j),(0.01019656818336185-0.0009783502613092123j),(0.0039678645843240715+0.008888262632745133j),(-0.0013100093968383317+0.0007595356958245619j),(0.008828703501038962+0.0015312507903582806j),(0.0027702538958108555+0.008205112065926163j),(0.0006372660930606772+0.00010681700481905517j),(0.008207840503389534+0.003163590049520101j),(0.0014462633341444822+0.006921731030079947j),(0.0021651434786026397+0.00025555849548712455j)
Y_N_c,2850,(-0.00024237123007089+0.0003578058349078875j),(-0.002809813924505644-0.0016318513858112266j),(0.0022088970623454184-0.008744047608772905j),(-0.011146755971147459-0.002856451357567126j),(0.0002726420628734387-0.012077757160138218j),(-0.0021826919045555325-0.0018138556251285263j),(-0.004542048902431496-0.00344670451383235j),(8.845651318733142e-05-0.008962390676093519j),(0.0007162222069442708-0.005891637342171842j),(-0.00773516157208806-0.003389511228791387j),(-0.0005745130988866064-0.016880803759803466j),(-0.004574364451413623-0.00683215790843677j),(-0.006540412134280483-0.009236430537617876j),(-0.004513413638664331-0.020837122217517625j),(-0.00520896195201772-0.003627012316544142j),(-0.011935356670609356-0.014046963172419958j),(-0.00022696322376901702-0.017303103864605148j),(-0.008069610056687757+0.0001598788038226615j),(-0.012216313497844638-0.016978890390008855j),(0.011129906319995619-0.008259708339901967j),(-0.017292869439320808-0.0015346669265427397j),(0.003148534479341925-0.013467775189997606j),(0.002412883931835119-0.013859145363678587j),(-0.0007930584551415098+0.018126509779992646j),(-0.020678739027620272-0.04670011621746497j),(0.05258975995937715+0.031069998920324665j),(-0.0822092055846615-0.021009334930030783j),(0.09106592870238381-0.02965920418101174j),(-0.0782036499789652+0.0541954187710283j),(0.04030518040674161-0.08621670898481469j),(-0.0019083353058700903+0.07098278816743298j),(-0.026690037107412252-0.058737383798234136j),(0.030973450538283792+0.018949339381939437j),(-0.0190454669717472-0.007498690303343593j),(-0.0012265173900009208-0.01071530170978793j),(0.012438989616117035-0.004809193508347326j),(-0.011698239208534722+0.004195405589249097j),(0.0013054517334001748-0.02016932949067653j),(0.0067006323416915654+0.006762216037780686j),(-0.007654211792116911-0.007982353764143035j),(0.0008200906587979258-0.010148535092436801j),(0.00481809532793599+0.0009375581031399415j),(-0.008504884526978763-0.006409093888574975j),(0.003977660922207327-0.009942015494497664j),(-0.0001189845997370707+0.0008411477158548913j),(-0.0051800712959391235-0.008550728802330957j),(0.00323907958689199-0.007924201857503648j),(-0.0013199045641586905-0.0008273113988137834j),(-0.00406210145410664-0.009306944160664181j),(0.003548427872802778-0.005822191818986797j),(-0.002375595764772434-0.00258246897945376j)
Y_N_c,2950,(0.00036559984526448767+1.2753532286475294e-06j),(0.0006477446875704842+0.003392665671607119j),(-0.007094920680304604+0.0028277293865229818j),(0.005210901728422597+0.010818595416337881j),(-0.007682503037084476+0.005877240478110255j),(0.0015210719403566208+0.002173592069447783j),(0.002130068408280416+0.004352786561151284j),(-0.005399613260427339+0.0035184139809224754j),(-0.0018588940640528384+0.0019628977695413355j),(0.004267283230053578+0.005247423973565436j),(-0.008093310827902158+0.009008694635869086j),(0.005221739784198414+0.004951292714448639j),(0.001773238605524281+0.00812457568484081j),(-0.0017597737391073704+0.01127039154928862j),(0.006130809029827003+0.0032523552588580836j),(0.006400777656107957+0.012501959985268509j),(-0.005195404908485761+0.00630235717501506j),(0.010850571685183785+0.004019256414872582j),(0.0021465678541032537+0.012755891635705978j),(-0.010452839051504008-0.0013856340672212682j),(0.01707935628893218+0.007589981226635668j),(-0.01478240684548975+0.009834726304837116j),(0.0016555858666819562+0.00021672835980238907j),(0.0012454149797997928-0.00012591249236502649j),(-0.0014217356483849986+0.027829489777009556j),(-0.02618751619346598-0.03190765846503357j),(0.051249487448846956+0.039490254877426155j),(-0.08391491707352704-0.007329490846504819j),(0.08531147518311061-0.02107530572071266j),(-0.07554182861208392+0.06379703358809946j),(0.03304593084881048-0.0763316474835718j),(-0.0008299600047717258+0.07986028777876257j),(-0.028167895598799703-0.04912274155186591j),(0.026688438871052704+0.025798674243138253j),(-0.019280027571912266+0.004363908015983789j),(-0.002340881427456312-0.003921659365114526j),(0.007404426762473189+0.0032249655025192734j),(-0.012378041674340073+0.015579955044873642j),(-1.8635005608801103e-05-0.013184779648663582j),(0.0018171650703704386+0.014554437177750306j),(-0.008696876814179171+0.003281299271793494j),(-0.00034631785175426094-0.002413128249995628j),(0.001546951865021976+0.009310026837220957j),(-0.009407905083606461+0.004209815386193913j),(0.002627037772564713-0.0011376750617262835j),(-0.00244104085064153+0.010136590910321468j),(-0.006410179151095721+0.002395908935630651j),(0.0014529324025355586+0.001831162117978389j),(-0.003023622824764544+0.009524123221511995j),(-0.005600603467708047+0.000973475208916305j),(0.001085405815630157+0.004037489106183153j)
Y_N_c,3050,(-0.00014423739101730447-0.00023569309633747278j),(0.001803611553973117-0.002786925645542611j),(0.005661679310948568+0.00421819324095742j),(0.003958729837963742-0.010580916244550693j),(0.00757824673708858+0.003215133688814212j),(-0.0005925183110893804-0.0016547249953034805j),(6.82457074233767e-05-0.0029609726086791055j),(0.004978681333964396+0.0034958168206256452j),(-0.00011879808121814745+0.0013678745896305842j),(-0.00011414743492515515-0.0035375757020337222j),(0.007748604029393126+0.0020678614112016555j),(-0.00578248572350438-0.0035872420306262364j),(0.0004757421344057755-0.003780169471192408j),(-0.0005629599843337052-0.0001479986629619896j),(-0.006270929967777481-0.0033302155444604764j),(-0.004340927143080332-0.0063623104362916065j),(0.0014099696689857447+0.004133385819942508j),(-0.01006287353831534-0.006761831365596026j),(0.0014209116379276265-0.0030585097872401273j),(0.002065606209969731+0.007849106772623437j),(-0.01121812110637055-0.010321994850228309j),(0.016241451108886414+0.001340457154706469j),(-0.01033559340357347+0.004717848892497012j),(0.006523951023077525-0.007778070202631613j),(0.004969716423318147-0.005463700958861933j),(0.007285116400323406+0.02115410931233043j),(-0.020802880985097416-0.036435094469673725j),(0.057926106740304247+0.03181733921916052j),(-0.07453416044593104-0.009385701506388837j),(0.08729587456392905-0.027836561722980303j),(-0.06497067025940192+0.0618675656259291j),(0.03636966442413331-0.08067534035938437j),(0.005169194289068625+0.0741358169617405j),(-0.022314147322762833-0.04890233308830989j),(0.0327076354975976+0.018327743533205695j),(-0.015480244516532439+0.0013574269882018221j),(0.0038935101037764707-0.00534432424418587j),(0.014210065551997168-0.003230732700104957j),(-0.008671182986111983+0.0119497640599512j),(0.006469235942177437-0.014654134084230304j),(0.008684019096831874+0.008056705635598654j),(-0.004355525983606989-0.0008197250544562055j),(0.005666253778624437-0.005293014649381053j),(0.007824757015700347+0.0035261150171984894j),(-0.004360213386680561-0.0005025857996900172j),(0.008475492949128778-0.005341759941604936j),(0.0038092062178697204+0.003955099976690791j),(-0.0007152540738938672-0.002869151419871535j),(0.007501374863168296-0.0038294731317886025j),(0.002988666360481905+0.0036011723420214564j),(0.0007584153265601835-0.003952289449748174j)
Y_N_c,3150,(-0.00010698197318163868+0.00016726858033152276j),(-0.0027207956126208393+0.0006065123462925034j),(0.0002469921005318356-0.007242701080082589j),(-0.008845057532587134+0.0033250443343452985j),(-0.0010229557969499677-0.00844713026278505j),(0.00012967292184705854+0.0005245042552053963j),(-0.0005035867424145374+0.00045886125341108755j),(-6.00957730751508e-05-0.007043999136108254j),(0.003459565651142255-0.002003325006770613j),(-0.0018110237269088761-0.0004421478592284083j),(0.00015707050247142171-0.008417055080150898j),(0.005869584384635712+0.002805559133963913j),(0.0010040508887314058-0.00044386785893690914j),(0.008783950829801858-0.005362893756375868j),(0.005743618533367174+0.0032266565856542808j),(0.007135406485566473+0.00041288760989722194j),(0.007438353618963348-0.00760003422563144j),(0.00800243269341401+0.006335455944879827j),(0.002601754287460553-0.004939083483821344j),(0.008253463979457925-0.0070760463203623615j),(0.004915929589189951+0.007497343426821002j),(-0.00749700358321876-0.009671050133019459j),(0.016675472325658785-0.0017261251341290072j),(-0.01295490504312094+0.005415587120823232j),(0.0048217113899170026-0.00786655284589093j),(0.0003321262900248846-0.006560115292806007j),(0.0030979369168806807+0.01983140677026109j),(-0.02612689068832146-0.03592867766972128j),(0.05142886520314514+0.026658884676645078j),(-0.07695360214498442-0.007489909069151514j),(0.08020809307671108-0.033597997410098425j),(-0.06717126150236792+0.06005486011503586j),(0.030150220408673097-0.0807216727636174j),(0.0037959364009360584+0.06791920342806833j),(-0.02855471683976334-0.048457506585176356j),(0.02998329311409169+0.016465577794953466j),(-0.017366851242069624-0.002332818167836384j),(-0.0029840253632892944-0.006772312717721214j),(0.011586566430249391-0.0037420909853524433j),(-0.011374201708623499+0.008153800640327415j),(-0.0002883809310986925-0.015668343190901737j),(0.005089591140548616+0.007252849969126419j),(-0.007944506424475589-0.0034950380296557243j),(-0.00029578145261457836-0.006737089108157131j),(0.003543074108311053+0.0026933318574833176j),(-0.008608762671195046-0.002249538137952659j),(0.0027473194963683594-0.006131526140665653j),(-0.00092386339016687+0.003228192398574978j),(-0.005920198152628184-0.003551034267738765j),(0.0020762393665535277-0.004170963435247534j),(-0.002062257973398654+0.0023788126706518176j)
Y_N_c,3250,(0.00014844011452734267+2.443292247496474e-05j),(0.001624208926952178+0.0013665166565391624j),(-0.005760755631926905+0.004628234462062635j),(0.006108832604904849+0.0046241588014145196j),(-0.006410885806141164+0.0066909352544225415j),(-0.000387578108012283+0.0005354055407037845j),(-0.0008486037732279444+0.001368300181244911j),(-0.004966777401435272+0.0051918065001228565j),(-0.005583819120589673+3.38995697990454e-05j),(0.0007286607291864584+0.0038843801928207756j),(-0.009002840069740241+0.006479935826814833j),(-0.005261717901283557-0.002348729423699597j),(-0.00444026801079645+0.0018391264483664032j),(-0.016209478262384697+0.003027690136454261j),(-0.004994058330511663-0.002660196257103291j),(-0.012161201439551968+0.0016966808862839363j),(-0.01429409256200627+0.003310928474471805j),(-0.007154527072328391-0.0034496834910030883j),(-0.009681409036169658+0.0065077758074285185j),(-0.01426374923835756+0.0006415167446664803j),(-0.0024306976214819413-0.0014684544326495378j),(-0.00442209785030279+0.00932346694282468j),(-0.016783443488932223-0.004338571257417215j),(0.012560910058662207+0.0013435107653682159j),(-0.01671979831975392+0.0078358087610493j),(0.001480253999823221-0.004433364069810141j),(-0.0009818509822905452-0.002299589465508232j),(0.002675265242439096+0.022687213943370664j),(-0.026856270463469112-0.02810726019841618j),(0.05066308306459316+0.02766236937733811j),(-0.07725610943914002+0.0008325452465750491j),(0.0770353105669112-0.02898778861328811j),(-0.06445024174087513+0.06394488246439402j),(0.024350053811923046-0.07382694532427445j),(0.0053766196338754756+0.07188991261502858j),(-0.02982175727729927-0.04384628510519578j),(0.025645942685755936+0.020113825462225687j),(-0.015977246234951534+0.004245783834905564j),(-0.003931884926757676-0.00427880669669356j),(0.008392391593721318+0.0006425936917646823j),(-0.010104515225882002+0.013850022791655554j),(-0.0005381725487976358-0.012169317010274416j),(0.003394048146209833+0.01163758211001656j),(-0.00726606754410231+0.002280733015225612j),(-0.00034022573170449527-0.0028780779549383265j),(0.0027465030666026596+0.00704594014963483j),(-0.008126856045868486+0.002603227474168118j),(0.0026898538911267578-0.0022127545150245763j),(-0.0006504795579878289+0.007328932950994596j),(-0.005306435019667219+0.0003385030103160876j),(0.0019901977487318955-3.021004432055582e-05j)
Y_N_c,3350,(-3.979300096078338e-05-0.0001077765463639895j),(0.0004642725904040192-0.0017534507060531846j),(0.006870775724913543+0.0009509056863247623j),(0.0013553041517799633-0.007197958708185207j),(0.009201758502193975-0.00024367068926536796j),(0.0010350799602039402-0.000953910484626199j),(0.002715309846216196-0.0014955635490479218j),(0.006179134019878953-0.00012057523136270627j),(0.005066859433685879+0.002561899553539498j),(0.0018067394597456898-0.004673019659781282j),(0.012342610096794158+0.0009718918554654651j),(0.004072389629966475+0.0018528575785177824j),(0.006888114666194966-0.00022105488561163442j),(0.017396434937022757+0.0035701834414449693j),(0.0044377591930333075+0.0017431305105693774j),(0.015408426749492509+0.00015627503531359557j),(0.014441284602200377+0.00409129632081091j),(0.008410260821214582+0.0002680775177403411j),(0.013901091581186147-0.002291648514866609j),(0.013415679867460943+0.006137514997159269j),(0.0043843352415633965-0.003546477033763948j),(0.011587794372577216-0.0019317832980851677j),(0.011420362961464788+0.008004341066246186j),(-0.006112744022203385-0.005778460652740854j),(0.02127763187766384+0.0008104452188933846j),(-0.007181251664587097+0.008017156523234802j),(0.008413531467149302-0.006698381076620815j),(0.0049082567626859835-0.00323062234634722j),(0.009792437546355184+0.018204585425369617j),(-0.022502793321427222-0.02830694234054913j),(0.05693409361077363+0.022687328934703092j),(-0.06903870156913744-0.0013198158812148114j),(0.07847020091503297-0.03299284845406881j),(-0.05394969435792894+0.06170026884627491j),(0.02810157588465717-0.07715109622360874j),(0.010797718105384654+0.0679302234865372j),(-0.022255789749367642-0.04299034034867691j),(0.030889947586193386+0.014038587011586643j),(-0.011671978833110143+0.0029306381162654683j),(0.0027207140067185363-0.0050119717481917955j),(0.013578586891477644-0.004072411687419616j),(-0.005931125123290043+0.011274179386845109j),(0.005130720631612937-0.013928416176752226j),(0.008654707281925259+0.00695448229387183j),(-0.0027675532269100084-0.00045026616080802103j),(0.004921327198172193-0.005342493829378026j),(0.007990705393239065+0.0033852990316208032j),(-0.0032206440299680653+1.7422106379954335e-05j),(0.007470431904546019-0.004994624095042574j),(0.0038805965929011705+0.0046419628796325035j),(-0.0003327560214644405-0.0019467504130813j)
