Parameter,Frequency,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250,2350,2450,2550,2650,2750,2850,2950,3050,3150,3250,3350,3450,3550,3650,3750,3850,3950,4050,4150,4250,4350,4450,4550,4650,4750,4850,4950,5050
Y_N_c,2350,(-0.004893174498841434+0.025184280045040947j),(0.11664096881136218-0.189910038351373j),(-0.11818575224031165-0.32791646762822146j),(0.08300415239735094-0.2004802431799435j),(0.03907294851160115-0.8352248264121391j),(-0.17841175001937717-0.46903870739661013j),(0.00433471033638394-1.3948802478646007j),(-0.1448772411147249-0.2877163127580465j),(-0.10135145789905568-1.6219365892006101j),(0.3453809643968409+0.3167792282798014j),(-0.10468953543768844-1.3620602958765127j),(0.7748187334124501+0.4038745549755437j),(-0.570253311044814-1.064992107327157j),(0.48410451672278854-0.20947480479336317j),(-0.6594105417862496-0.4727914622637168j),(-0.5166649683295259-1.0430471267061858j),(0.6041107356554373+0.19891246053960163j),(-1.8097319543326944-1.6666186047662384j),(2.7266606022724735+0.7193685834225361j),(-3.474689147495091-2.0999623579420463j),(4.616885924172862+0.7075165644001691j),(-5.1271491777487075-1.864757077518083j),(5.633279791191434+0.2631888942336982j),(-5.750908075877567-0.8055581615962377j),(5.679378754908744-0.3543460218222658j),(-5.284838159254373+0.052651891340954826j),(4.71940366478778-1.200689277698035j),(-3.838281470396599+0.28785348964848056j),(2.7736747414771625-1.552826114435931j),(-1.9903468606393169+0.1217830363545861j),(1.033487454996659-1.1391058426580638j),(-0.3109205160927132-0.23426752921883737j),(-0.09426147896846483-0.3935354696445749j),(0.6850906331343989-0.9484844710621048j),(-0.6383422833399958+0.17185452223448947j),(0.7202223846716564-1.3986192317110049j),(-0.6411465894001522+0.3303064880626168j),(0.401883730260809-1.3018049088045789j),(-0.26979990115430696+0.1458894920372477j),(0.10664101912051616-0.8815747711824563j),(0.07414693361480915-0.45644647796977944j),(-0.035111606125516934-0.37003182810134816j),(0.11611451199413275-0.9484031955190237j),(-0.0609040341336066-0.017323082595378743j),(-0.011266561594664548-1.0775385998725096j),(0.05259790288779677+0.019717515368273066j),(-0.091965702045963-0.9339152141261504j),(0.12897658833904088-0.28376620907056826j),(-0.07607937482604973-0.6446751364023445j),(0.07231771890752484-0.5992068245891041j),(0.025486220228243706-0.3372239409795347j)
Y_N_c,2450,(0.015196938354689231-0.02658920310811594j),(-0.1647444421607012+0.22342847024940934j),(0.12138970771792089+0.2644614857791114j),(-0.08727934241901375+0.4178377591794818j),(-0.09287238882073534+0.6170238153825619j),(0.15675066409830243+0.8713713619096969j),(-0.16386087365521979+1.143269362057223j),(0.18214094517612567+0.7909540133834405j),(-0.08644311440379557+1.4349177734280498j),(-0.19808376649731996+0.0800372023492102j),(0.025921143676687852+1.284365626868437j),(-0.756531267872102-0.35936202439946324j),(0.49940060787382573+1.3477898266251294j),(-0.7975435388066617-0.05954528980056237j),(0.7590960284830219+1.0252043459972664j),(-0.10795263641059498+0.6499290886660134j),(0.04749869052366581+0.3681132272109247j),(1.0305328012764197+1.3048707885341797j),(-1.8163613027686933-0.3753973592382709j),(2.599217833777341+2.0146859382466418j),(-3.861483116310843-0.6756336120129309j),(4.388379742594656+2.2328018018704876j),(-5.2940254763790024-0.4804604570505844j),(5.497704887246661+1.410867797011616j),(-5.817501475331221+0.007189504942732405j),(5.6176166656825295+0.418803600774724j),(-5.394538847907528+0.905303242150023j),(4.598368982045303-0.08665278887753791j),(-3.750656030258166+1.622384960343068j),(2.877009319303525-0.16741778971414312j),(-1.9181074985646323+1.5081563075958673j),(1.0641513444574238+0.014385058515738736j),(-0.4968473165292051+0.8590326332452498j),(-0.36107895551940905+0.6792265169085401j),(0.3883701708558692+0.16591808585625792j),(-0.7818480033292898+1.3377841023061987j),(0.6802394746576143-0.2123848807222418j),(-0.6193852928189989+1.4846723735330287j),(0.46118619519784726-0.23730691770238851j),(-0.3164702194939629+1.2068198614441739j),(0.016405807865339614+0.2592908429845458j),(-0.09197882025522855+0.7087414918967674j),(-0.16573701167113747+0.8325520577336887j),(0.038411901185278034+0.24247242615979203j),(-0.09346017002620544+1.1283375310355834j),(-0.01813250052055366+0.03595684439033976j),(0.005413146650615097+1.1141502330620672j),(-0.1554959795177308+0.2271703645032473j),(0.040869561909326196+0.8798953247717092j),(-0.16799806844566825+0.5451771781845475j),(-0.007618462327676184+0.5504623241800816j)
Y_N_c,2550,(-0.022854043253142383+0.020753618875602717j),(0.19047591345519238-0.22008509869807003j),(-0.12136842477914243-0.17565881965871472j),(0.10333828788986082-0.5603729377900503j),(0.09912195190368966-0.3460930790456972j),(-0.06682155073022145-1.1041020402798338j),(0.2542750516295783-0.7816121679936338j),(-0.12710201774130805-1.1263510341824605j),(0.21763028585617566-1.1015970811584308j),(0.09001540102682315-0.43415317560820293j),(0.0325752058210525-1.0698319891378096j),(0.652879417632064+0.27502077388076646j),(-0.32719911198005713-1.4261433393016896j),(0.9403711216430505+0.31304012899988914j),(-0.6421420071335419-1.3652249562021348j),(0.5551772110012264-0.19973257145318576j),(-0.4719686746516-0.8313080535635781j),(-0.3843369067483329-0.8235006045531139j),(0.9833390782444552+0.022550648371905402j),(-1.7405219035123052-1.7086210645974576j),(2.9981872507311107+0.5962203891743993j),(-3.4835042165266614-2.333754295112286j),(4.718436441602936+0.6774214424365608j),(-4.963770582010128-1.858566323718715j),(5.66715264364024+0.37458882632112944j),(-5.669259541501718-0.8606898226435173j),(5.814617046201604-0.44823163794985965j),(-5.18900175885138-0.14641682293841907j),(4.645123515729277-1.4399691344027794j),(-3.7513218605178564+0.17574830386228824j),(2.8820048852166797-1.666422370494661j),(-1.942271045273935+0.1976493943052982j),(1.2492649392025572-1.2186299272453116j),(-0.17071823225147836-0.3031848554136183j),(0.031151986946901883-0.49120021292385274j),(0.6889095315330493-1.0752239236278458j),(-0.6012725954112761+0.06431536228025636j),(0.7790257408009978-1.463523005101218j),(-0.6219707792618161+0.3046360512789253j),(0.5410657643225992-1.3854380784635647j),(-0.15782530875951922+0.0032586740549182744j),(0.2635371506743659-0.977190185244619j),(0.15805447490574245-0.5691104426848855j),(0.026915771732210353-0.45696825822680404j),(0.1785867322950932-1.0070742296477493j),(-0.008576057756409277-0.09390011674444297j),(0.09470224669519417-1.1459935872453466j),(0.15350711466742953-0.12156728307665408j),(0.020868115808943377-1.0145619646597135j),(0.23451250284396408-0.3864264851044257j),(0.008365280914534173-0.7141631835162223j)
Y_N_c,2650,(0.02430554350772844-0.010655409255028786j),(-0.18809540549215234+0.18860240233754272j),(0.121745930949437+0.07443692114311205j),(-0.11921226531337212+0.6172666195124817j),(-0.05399646512325829+0.06298181781115092j),(-0.05141548733637136+1.1454431232320075j),(-0.2579088379786627+0.36695533132708613j),(0.018105157966329832+1.2545581743298164j),(-0.26434193852442023+0.6799929344499324j),(-0.025333146661681682+0.6977762558198636j),(-0.04525107612471432+0.7641991259553914j),(-0.49095227863750784-0.16056952906726824j),(0.12162181029101038+1.3071238651462416j),(-0.9241481794458399-0.515185869149116j),(0.3917839893422205+1.4589514436192565j),(-0.8080558940062348-0.24673895821052946j),(0.6815122861715439+1.1335792912595706j),(-0.09088008254462879+0.28848117364951964j),(-0.276557493475763+0.30048068093243346j),(0.9792074700946978+1.228127011333236j),(-2.0907787209092032-0.467886909959098j),(2.520961636266568+2.15914466287017j),(-3.9497138509981964-0.81670051155156j),(4.218138155958085+2.0926267476785814j),(-5.242986185215721-0.73449244186511j),(5.440383165682778+1.2195267663402147j),(-5.929403393855429-0.10305263613463511j),(5.563195032994375+0.3911715045585562j),(-5.353973147770081+1.0295147726631217j),(4.546886855142665-0.13302175264027483j),(-3.829650556841465+1.5894340023390556j),(2.88731149584354-0.36106909968825485j),(-2.106385538373023+1.425839762104713j),(0.9067102102745447-0.11600607013671638j),(-0.6077624070782308+0.7692001918867847j),(-0.3906712594113542+0.6503022368158886j),(0.38186311873702194+0.10687785952995904j),(-0.8146000456505371+1.2389847268559604j),(0.7142749235023518-0.32464238996817135j),(-0.7268882212502468+1.3922082749763856j),(0.33903012074764555-0.28153724664157315j),(-0.45006461462296016+1.1438649477806984j),(-0.07079490280651109+0.19964047687554973j),(-0.1296191144534422+0.6427516235590907j),(-0.2069283862572118+0.7286575607766304j),(0.020027186360442595+0.16258137866108635j),(-0.1744545121265253+1.0218516408011535j),(-0.1178209686559895-0.001298058799283297j),(-0.08802645937613107+1.0303094607234222j),(-0.2494732741210905+0.15580345145345087j),(-0.021447313811502666+0.8114438159287707j)
Y_N_c,2750,(-0.018941174451051583+0.0008684071842247885j),(0.15721597169716495-0.1403023743639854j),(-0.12360713617870629+0.025786346150460195j),(0.12308878311418259-0.5899526787507186j),(-0.03456498806514548+0.1936914163520266j),(0.1554382125318678-1.0064617122197927j),(0.17558510820301504+0.04178301185698769j),(0.09816575089641091-1.1735808397667753j),(0.21843563787006634-0.23370173753734255j),(-0.0038490597391223984-0.8400928058103756j),(0.0020731335656087512-0.4192304699284045j),(0.2993833420912385+0.02902511933705669j),(0.05583064543159849-1.0266141639882063j),(0.7775631893841501+0.6377384857676711j),(-0.09922333047723678-1.3150801003830848j),(0.8742953504436467+0.6313304971396438j),(-0.7134745178850228-1.244354413564152j),(0.38232443320272586+0.2311046419294164j),(-0.27196767502299657-0.5594062420425331j),(-0.3753338141199557-0.6420127817599532j),(1.2057212873461873+0.2966505557582298j),(-1.6073238707239985-1.740693997930276j),(3.0504330461753075+0.8694739378730869j),(-3.350360945136134-2.088495430341373j),(4.581700781362197+1.017122126473362j),(-4.967207498198873-1.4571096719514907j),(5.716903428250898+0.6636933017001179j),(-5.692133938837894-0.6248748131151283j),(5.792588188951402-0.44970749560509615j),(-5.197314835266528+0.03428174663036021j),(4.662390202847051-1.285799416958935j),(-3.8262128866830087+0.4433713916637603j),(2.9963497138697357-1.4529597686956293j),(-1.812317946135808+0.5064420855858165j),(1.3121960204177912-0.9685029233548181j),(-0.1386498792657934-0.12913871028545068j),(-0.00967707188340998-0.28830163412424037j),(0.669344487328858-0.8418153398775977j),(-0.6981700936720899+0.28226750177835536j),(0.8177561484653926-1.2242968419192861j),(-0.5312060814815793+0.5212906771979812j),(0.6145789903195982-1.1877980179003242j),(-0.09959762359260235+0.21511783664143985j),(0.25747010555098143-0.7818016582097443j),(0.15161519309781596-0.3328020062459234j),(-0.007841363463391052-0.2464549372693686j),(0.20202070014956552-0.7557768419954892j),(0.05407936598528298+0.1059796894301448j),(0.13717336934579466-0.9226606761878569j),(0.20298742100619835+0.10018583637903253j),(0.037996966632565854-0.8306484376821426j)
Y_N_c,2850,(0.00920376590096383+0.004808139822148577j),(-0.10255595121280561+0.08681641549842285j),(0.125672211775418-0.11302634033758115j),(-0.10603977385827187+0.4909805779845075j),(0.14902511976235777-0.3927340796715897j),(-0.21015540691587342+0.7269220492128814j),(-0.02502570690577581-0.3922308393034358j),(-0.17853603972328938+0.9164361268436378j),(-0.09091521872440995-0.17735130187412024j),(0.012900229865861377+0.8507714420128205j),(0.09169517357966732+0.08484636832553698j),(-0.10533534653982757+0.1045077292374057j),(-0.16027727019730734+0.6419515187514507j),(-0.541829833674722-0.6645302225621309j),(-0.15352087983294002+0.980779970789043j),(-0.7833859393396481-0.9068562706169127j),(0.6209430180696432+1.163064532988299j),(-0.5014534630507302-0.6727350621788678j),(0.648445171991226+0.7284993278614141j),(-0.03856172355968655+0.030756136959332853j),(-0.4054739353695561-0.09610619197890177j),(0.8317973079577123+1.1444036465383873j),(-2.095592210712817-0.8204308452032705j),(2.45586680224241+1.8549754648856638j),(-3.74511642667487-1.1803630701511332j),(4.300896918281987+1.547723260842409j),(-5.202639562464206-1.1520547723008487j),(5.560317638864151+0.8208977063491962j),(-5.909201209435273-0.21572303250387592j),(5.643628061915478+0.11484904950319375j),(-5.29178700358833+0.7961035795147371j),(4.678647914116885-0.42584900528588676j),(-3.8402840237279285+1.2948602066116812j),(2.823189976765867-0.8000588210344827j),(-2.100218561424288+1.064697670854287j),(0.8922241918941141-0.4056537916996942j),(-0.5141872353486446+0.4617947170441954j),(-0.3064347747004754+0.328808366813381j),(0.5377395973067176-0.17424415082012296j),(-0.7632065429249604+0.9020968996019574j),(0.6899200755922175-0.6736558090916739j),(-0.7167341794039679+1.1013877131143883j),(0.33394963061497107-0.605139353373411j),(-0.391401466497741+0.8578398190560914j),(-0.0031714958643319496-0.1216056093097125j),(-0.034550231987360916+0.3435399142813617j),(-0.15423771575017933+0.38201406989257j),(0.02186605672661785-0.16083423771945615j),(-0.14657231846393629+0.7019927051910301j),(-0.10067082733196087-0.3296894777964178j),(-0.04752015828090769+0.7667408182344755j)
Y_N_c,2950,(0.0008633418777182568-0.005056836285178111j),(0.03282362448917068-0.03808746668112705j),(-0.12499542324777713+0.17826479007582535j),(0.06407325421837017-0.34137051535882373j),(-0.26603089731410134+0.5143532462613609j),(0.19552636130502277-0.3663675666759476j),(-0.1634299550339809+0.6454027167901853j),(0.19330681868928892-0.542800107422822j),(-0.09169926627050728+0.5048608966045437j),(-0.019287421945798053-0.7400446145648587j),(-0.21829988899175515+0.19767082986534665j),(-0.06815625845754252-0.22445850447067606j),(0.16981817340440242-0.22131196335334768j),(0.2644986939514743+0.5939481894090579j),(0.3075023050912626-0.5309520664931976j),(0.5808275396181333+1.043432979609449j),(-0.4620741009631574-0.9177007628718922j),(0.479705833763246+0.988575160680031j),(-0.8564882057229517-0.79361042076128j),(0.25983090259722985+0.5257693928164358j),(-0.2578720603546153-0.1138055278146346j),(-0.2542754361406892-0.4592571412968439j),(1.163965571823933+0.6704776411385132j),(-1.6227583460084354-1.4318121522664842j),(2.81075653635962+1.200598044622199j),(-3.5087404569552803-1.484941967971292j),(4.440673103602565+1.4952603737188874j),(-5.1836191023039335-0.9590194503771929j),(5.6845544653732+0.8675434106179638j),(-5.8431378963194955-0.2990019759216329j),(5.65158477782524-0.18699506626398432j),(-5.366371472288693+0.30677692958363423j),(4.561515404917381-0.9697727396301467j),(-3.851497956556042+0.9443072038918514j),(2.9161807258580184-1.043479616191622j),(-1.8279286379919812+0.8681928427444066j),(1.172953470543622-0.6057800107344895j),(-0.2830692482452868+0.22541001879482658j),(-0.2075804253446997+0.010598029562065105j),(0.52651204224666-0.46685458241235755j),(-0.7609478477304202+0.7044836036383442j),(0.7176956743750385-0.8917923469087157j),(-0.5905998039431465+0.9029220666577567j),(0.5063261818178943-0.8584002001227377j),(-0.22617429853187876+0.5653746785939309j),(0.10878886308043975-0.4444595495855354j),(0.022083434109772416+0.04942185616173767j),(-0.08728507668003792+0.1449704381128283j),(0.1002237614809154-0.392709099820828j),(-0.03663115792232921+0.48503240760220334j),(0.0392339123308835-0.6223307185867364j)
Y_N_c,3050,(-0.00769967544693798+0.0012896539822857508j),(0.041004512268570006+0.0009582861439078612j),(0.11799309570690777-0.21639220736202308j),(0.0008560026146968545+0.16692555657864236j),(0.36107015872399445-0.5520822122770994j),(-0.11037324738065339-0.007689828699459465j),(0.35293019418017624-0.78004661580508j),(-0.13240387160008696+0.1265062886184621j),(0.29324508297675933-0.7177224954987323j),(0.03751215369819114+0.5355388239049865j),(0.3521934143242964-0.4004796901579403j),(0.20416810860328125+0.3166250851769944j),(-0.08717421473825185-0.16816668937440982j),(0.007340585579434539-0.43903269021365976j),(-0.3351340681008417+0.053175336671042454j),(-0.32047095248088175-1.03196381216876j),(0.29002235158503936+0.5588725248616445j),(-0.36177486589043717-1.150978305040481j),(0.914479347293832+0.7536363612091836j),(-0.3132692317243718-0.96005720447063j),(0.7477928556594591+0.3093000758562091j),(-0.10120219506918621-0.21744127947929565j),(-0.32897397885260193-0.43676292415367496j),(0.9205291668220362+0.8826780676989084j),(-1.8621867366708336-1.0757259177016982j),(2.664337201220299+1.2812005994286468j),(-3.513910467750025-1.644212466245567j),(4.592043466902316+1.0209390480525786j),(-5.150711278942591-1.4134646986244312j),(5.766894375757267+0.49158984719326493j),(-5.70819747723796-0.45931922781631207j),(5.822790883019372-0.10176378574779554j),(-5.09454689384636+0.5169499129660284j),(4.796571953609914-0.9113459854728989j),(-3.698015649027598+0.9027969305881605j),(2.8713864994969778-1.1833261799170298j),(-1.9336089206585114+0.6981593925020533j),(1.0762361732189423-0.739471336783717j),(-0.30134460236759564+0.18629976439739293j),(-0.09116942945550977-0.02465071815855982j),(0.6890551965146064-0.6012537335887082j),(-0.5852314644663192+0.5806422676528992j),(0.8101956843700249-1.0551983081892975j),(-0.5729877287873015+0.776979903231259j),(0.5019123476865982-0.9297598559845955j),(-0.208765437883057+0.533264453806098j),(0.1858896074896779-0.47957209755412245j),(0.11806375202947099-0.05323703950658015j),(0.008648892683747349+0.030638938678700066j),(0.17655033330158754-0.5317460825414914j),(-0.0037298374328078587+0.4081354171246172j)
Y_N_c,3150,(0.009796864391629053+0.0035051799501924336j),(-0.10767159647571076+0.02148919371466705j),(-0.10156136572692392+0.22646935591764794j),(-0.08104709470862016+0.005889306980824481j),(-0.41314892525620767+0.5124920666858368j),(-0.028187750075702997+0.3321573508489847j),(-0.5069342536981621+0.7940180271839741j),(0.006680969527783895+0.25856862930802255j),(-0.4749299033193291+0.8046082915885787j),(-0.07535927340379078-0.27656152547508855j),(-0.4656735753765243+0.5114511938555714j),(-0.29298788880313426-0.3699663900128544j),(-0.06341179915982514+0.47136407387163487j),(-0.23342768723302437+0.22522877453037765j),(0.24172887812289318+0.3686555696324078j),(0.05621951255214502+0.8843837228831575j),(-0.14510602178000975-0.1505409506864938j),(0.19761262222312193+1.154737721141099j),(-0.8516082891112289-0.6202681343369122j),(0.24446920146275977+1.2263354507322186j),(-1.046675613767422-0.4661531664171262j),(0.2467273324396272+0.7955243799950183j),(-0.3496517679825376+0.1500481843059681j),(-0.3923345674688522-0.28481286993190563j),(0.978925638970964+0.8248313602536077j),(-1.839143844674699-0.9656139760323635j),(2.5206507601456054+1.5802095219366707j),(-3.83509088938263-0.996615918552826j),(4.370044766043593+1.7755669404713692j),(-5.420377710401457-0.6655830148744486j),(5.4564413843702395+1.0538050338115614j),(-6.0031228774062315-0.15942697656340266j),(5.392611048756097+0.008488663029157406j),(-5.558336207729573+0.7030987855264255j),(4.383203208336542-0.6536972827295391j),(-3.9244982483192334+1.2990411779871556j),(2.748379127389436-0.719819880289124j),(-2.0190345763260495+1.1375290954807105j),(0.9775769025300443-0.3850316121965387j),(-0.535140851372944+0.5076672567199041j),(-0.42832593991589996+0.37621642626518936j),(0.29840591324121846-0.20200911210304034j),(-0.9245026351476651+1.0324876699461047j),(0.5608187794299208-0.6148931110769189j),(-0.7707578688463531+1.1573823490512147j),(0.3188456738303682-0.590003916417599j),(-0.4428568600663279+0.8488157274713247j),(-0.09530414363989803-0.10182709302500452j),(-0.1752101422952808+0.3410867410086247j),(-0.28178056879876506+0.45542974465650043j),(-0.06517357283811119-0.14269021321962463j)
Y_N_c,3250,(-0.008016546378789263-0.006534502585612339j),(0.1575372351070377-0.029823036281697152j),(0.07404651970704272-0.21133453042872902j),(0.16441147740524348-0.15384791852985635j),(0.4086732688531549-0.41288603058908324j),(0.18933436864510733-0.5590236104865308j),(0.5955962382379205-0.7026890509558594j),(0.15558258437503816-0.5515366012443341j),(0.602275844244421-0.7734013439902948j),(0.13211596913671306+0.00694367265433498j),(0.5344363711660963-0.5338063390146374j),(0.3322414799612615+0.37808536194070996j),(0.24313958406235028-0.6533486848649422j),(0.38533455381535764+0.01379464231822504j),(-0.06051223690453095-0.6688986589563191j),(0.1656356574177795-0.6307879745496716j),(0.05031474879450902-0.2408842794721027j),(-0.03445867867684582-1.0159840199728682j),(0.7031965774301826+0.4160809978576591j),(-0.11027844591849045-1.3060984853176043j),(1.1568643017968099+0.5634618756366582j),(-0.22480552360809422-1.2055767736775902j),(0.8322708478496337+0.15011860883869024j),(0.0518114489164917-0.28292162608119154j),(-0.22733497649696763-0.48468091954749903j),(1.0948561490098094+0.5796235340771734j),(-1.5607132440747402-1.3173058066289103j),(2.9752237873539165+0.885373778761902j),(-3.433781617479702-1.9056697292365619j),(4.827497484241535+0.7911568680048462j),(-4.93586570504654-1.5201474825172507j),(5.8818331633849255+0.4344302224707981j),(-5.4345600109921905-0.5434626789324242j),(6.051450200273668-0.35122935813588385j),(-4.915070354949322+0.3196679360528427j),(4.878273618241434-1.1951526480528503j),(-3.5582970602055157+0.6581663541788376j),(3.031913627134516-1.3607686173069302j),(-1.7876215337628034+0.5502616287955604j),(1.3197832718393436-0.9182272541472718j),(-0.04778559945113508-0.0650561971801826j),(0.14873366517481518-0.20121146033832993j),(0.8678961219660731-0.834753954623223j),(-0.4415968118491198+0.3824280589953679j),(0.9678922102432632-1.211541804304778j),(-0.4137709409351231+0.5946371835185348j),(0.7060427260689601-1.1054134559999778j),(0.011646876916122983+0.29159876059833617j),(0.38214773832275317-0.6772197362693609j),(0.31838147097332237-0.26510927194182077j),(0.1686131086159757-0.14882132620943705j)
Y_N_c,3350,(0.004667310345590001+0.006582380939240498j),(-0.18406984859895464+0.027493299859157248j),(-0.03587554585333701+0.17668653296325634j),(-0.23672330980551426+0.26005469337361653j),(-0.34389274973098766+0.2774885364415427j),(-0.3359650291506887+0.6624471647022306j),(-0.6006895604757583+0.5348571024229354j),(-0.31594869563699507+0.714116966134528j),(-0.6508785278764004+0.6478382674588188j),(-0.198979230392855+0.23228145430386551j),(-0.5421066163316723+0.4834376424253737j),(-0.32609989318981336-0.34016359695256637j),(-0.40792029958287757+0.7034315522536247j),(-0.44941416876852136-0.24154005142386165j),(-0.15742425927076523+0.8103400315830053j),(-0.3123417482977209+0.3140353528285995j),(-0.010580526587574345+0.5571929219550074j),(-0.0899107988876989+0.7681300617671079j),(-0.5059574997025925-0.17125922827706036j),(-0.03187980504770738+1.209047094514761j),(-1.0992860217619598-0.5871320044229822j),(0.09795676348069915+1.4084715070772298j),(-1.1029534609701812-0.4216200337744959j),(0.11534336091272523+0.7516149626477603j),(-0.346302764758954+0.10369973180253719j),(-0.4775408854841235-0.1711360698863924j),(0.7217491398151163+0.8993146248898617j),(-2.081544774914173-0.696626732829199j),(2.4465823899297696+1.7914849664533135j),(-4.036951800741885-0.8441911043130834j),(4.207988304536372+1.798990313383861j),(-5.472762664229728-0.6815191534272085j),(5.218251477922943+1.0219787669458285j),(-6.219614843932893-0.08865989550353692j),(5.248713535127174+0.06555315939661521j),(-5.627997242884519+0.8867542272079982j),(4.298607313747698-0.5100424117297429j),(-4.019466489031653+1.3763358495117874j),(2.67749624748397-0.6488322195216552j),(-2.207794796256995+1.2018633739072975j),(0.7385907345315011-0.2788137605500552j),(-0.7450052684617356+0.5821348855558864j),(-0.5896298747860107+0.49207569912313553j),(0.19350239661318622-0.09895972639608513j),(-1.026919642767821+1.0823637484420128j),(0.46059004022392447-0.5315665322569135j),(-0.9218720822413531+1.2130502264347327j),(0.12412134156196059-0.4763666800247858j),(-0.6005777915908315+0.9360178629860598j),(-0.26422572204614525-0.007638752561633572j),(-0.30118521061027537+0.4366469123278949j)
Y_N_c,3450,(-0.002003736076525712-0.004331409722854701j),(0.18471368013630576-0.019624060583472828j),(-0.010268653010445042-0.12984637398474705j),(0.2843330607437171-0.3157974497638677j),(0.22553656081058954-0.1328543876690555j),(0.4332474420006457-0.6412086366719044j),(0.5183451811215952-0.3269746818596005j),(0.43507646870287303-0.7353028331585534j),(0.6101289146720003-0.462111123374904j),(0.26141425255986306-0.4091325656696904j),(0.48305009967960466-0.38457017863542514j),(0.2837435952508687+0.2611796157757596j),(0.5180284755048515-0.6346171749687481j),(0.42735408665715724+0.4243942945470819j),(0.35587023793341216-0.7883565994678458j),(0.36809689735321627+0.01722656161405039j),(0.015520502809517884-0.7570080569420276j),(0.15179344668252692-0.4556775934023405j),(0.2937829471940237-0.08056897674285629j),(0.13393771110156716-0.9694867716068758j),(0.909875879929666+0.5324836525150259j),(0.06428073051604075-1.3993873090368387j),(1.1699032575992028+0.6263585245854338j),(-0.14561489876530992-1.0716927400190888j),(0.7196807168938995+0.2655577789088248j),(0.014150258432072738-0.2119805141183356j),(-0.06791700479638821-0.392040660841824j),(1.222753042115226+0.44927681007480214j),(-1.5111914093074206-1.4575639405032714j),(3.1155500271722003+0.8099066920771484j),(-3.355316208170215-1.8593300729953857j),(4.811060241836902+0.8598974884692518j),(-4.776808078223946-1.3899526740426154j),(6.035654992213767+0.5432580131670537j),(-5.357603601150719-0.46214044655131015j),(6.088310154793959-0.42181132538742006j),(-4.905439519261041+0.2834609390998093j),(4.882780001849764-1.1822636478586876j),(-3.577398136110883+0.6557752787335341j),(3.127633790751337-1.3210430509412452j),(-1.6121354129006888+0.5933993551459747j),(1.461844174456683-0.8953940625175694j),(0.064718513364982-0.06010070745150522j),(0.19495438768809414-0.20819949584345737j),(0.8910015096027599-0.7887221072558365j),(-0.4226017782000812+0.39389140609321677j),(1.0333057847702363-1.1562384747858652j),(-0.2853742174601617+0.6128745771449577j),(0.7927348060663892-1.0845970736507888j),(0.11588502716592773+0.31377229603747214j),(0.45008351043523553-0.6893530876539309j)
Y_N_c,3550,(0.0010315761177960136+0.001605197617083358j),(-0.161032268317769+0.011638726044963412j),(0.05974976669700692+0.07843383707761017j),(-0.2968326454077173+0.3209555739407956j),(-0.069598201704758+0.003305612002146397j),(-0.4564152671717612+0.5164117982333573j),(-0.35927176173627895+0.11672740797548761j),(-0.48186489895216517+0.6305783973321282j),(-0.48442830179241536+0.25443494376568315j),(-0.302842431100354+0.5048991176530163j),(-0.36310846863136176+0.2646246670985052j),(-0.21735712505509241-0.15134468823423283j),(-0.5462420113224885+0.47884931546044346j),(-0.3343824402175225-0.5367348352151898j),(-0.48620704929438696+0.6286886384878478j),(-0.33460701530413756-0.31597460116664944j),(-0.044752304773123745+0.8210794085063489j),(-0.14350923888088052+0.12696261622604058j),(-0.0945169284690411+0.30679878892704693j),(-0.16468952845871532+0.6390079958415554j),(-0.6343254512540661-0.40549592563236014j),(-0.1984934998223987+1.205894077060014j),(-1.0627366282087407-0.736156918137277j),(0.08896592486547239+1.2187338739968145j),(-0.8949763740015454-0.5742419673658593j),(0.288308123751271+0.5281123621424098j),(-0.3673346315393761-0.1278606836411751j),(-0.4602130773849418-0.1697684950720177j),(0.714013001075531+0.9602741801328557j),(-2.140958298675087-0.6858351612988333j),(2.4677656691380605+1.7014107830327796j),(-3.9574999129535713-0.9394737559249788j),(4.157002803869384+1.6056817913337207j),(-5.522739918534428-0.9400296293598405j),(5.227881562214626+0.8255659812045044j),(-6.207534457228995-0.12732602256878045j),(5.322945537307768+0.0022666499305394883j),(-5.532624140379778+0.8076161415403635j),(4.409014300718636-0.5591746487039805j),(-3.99931749728521+1.2602568564005718j),(2.6060513491154422-0.8191220242500762j),(-2.255108741937344+1.1026540623059982j),(0.6985964085971291-0.38902295531385944j),(-0.7217407612947024+0.5062407799043402j),(-0.523355659670466+0.37555928806537264j),(0.26487724475480307-0.18647099242561196j),(-0.98833978308058+0.9427466527035689j),(0.42956314940451623-0.6630291523450474j),(-0.9162133190299914+1.103307618836414j),(0.10755618304211415-0.5952758512601474j),(-0.5951489437116151+0.8772758254059978j)
